"variant","case_id","sample","warmup","total_load_us","file_json_us","file_open_us","json_chunk_us","strict_parse_us","validation_dom_us","schema_compile_us","schema_locate_us","schema_parse_us","schema_populate_us","validate_us","typed_us","resources_us","accessors_us","animations_us","buffers_us","buffer_views_us","cameras_us","images_us","materials_us","meshes_us","nodes_us","samplers_us","scenes_us","skins_us","textures_us","typed_other_us","serializer_dom_us","serializer_text_us","resource_write_us","cache_setup_us","input_bytes","json_bytes","resource_bytes","buffer_read_us","image_read_us","buffer_bytes","image_bytes","after_input_ws","after_input_private","after_input_peak","after_parse_ws","after_parse_private","after_parse_peak","after_validation_dom_ws","after_validation_dom_private","after_validation_dom_peak","after_schema_ws","after_schema_private","after_schema_peak","after_validation_ws","after_validation_private","after_validation_peak","after_typed_ws","after_typed_private","after_typed_peak","after_resources_ws","after_resources_private","after_resources_peak","after_serialization_ws","after_serialization_private","after_serialization_peak","schema_locator_calls","schema_documents_parsed","schema_bytes_parsed","parser_parent_scan_loops","parser_parent_scan_elements","schema_adapter_find_calls","schema_adapter_find_scans","schema_adapter_members","schema_adapter_constructions","schema_constraints","schema_traversals","validation_adapter_find_calls","validation_adapter_find_scans","validation_adapter_members","validation_adapter_constructions","validation_string_copies","validation_string_bytes","validation_index_builds","validation_index_members","validation_constraints","validation_traversals","validation_allof","validation_anyof","validation_oneof","validation_properties","validation_required","validation_items","validation_types","validation_unique_items","validation_unique_comparisons","validation_unique_scalar_values","typed_find_calls","typed_find_scans","status","pair","execution_order"
"current","ABeautifulGame-glb","0","false","103352.10000000001","931.60000000000002","804","127.59999999999999","2546.1999999999998","0.20000000000000001","4641.8000000000002","2081.5999999999999","2037.5000000000002","4460.6000000000004","3669.9000000000001","1845","89682.5","443.60000000000002","0.69999999999999996","10.9","336.89999999999998","2.7000000000000002","96","431.30000000000001","124.2","230.30000000000001","3.2000000000000002","8.4000000000000004","0.5","74.900000000000006","23","0","0","0","0","42977928","32208","61875787","64940.199999999997","24742.299999999999","42945692","18930095","5414912","888832","5414912","5910528","1171456","5910528","5910528","1171456","5910528","6467584","1523712","6467584","6541312","1523712","6541312","7352320","2080768","7352320","69275648","64180224","69275648","0","0","0","33","33","71456","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","ok","6","2"
"current","ABeautifulGame-glb","0","false","87215.899999999994","1030.7","921","109.7","3016.3000000000002","0.20000000000000001","4311.6000000000004","2039.9000000000005","1997.3000000000004","4134.5","2977","1534","74314.399999999994","371.30000000000001","0.5","8.4000000000000004","295.80000000000001","2.2999999999999998","75","326.39999999999998","125.8","186.19999999999999","2.7000000000000002","8","0.5","64.700000000000003","15.800000000000001","0","0","0","0","42977928","32208","61875787","51636.800000000003","22677.599999999999","42945692","18930095","5378048","892928","5378048","5898240","1191936","5898240","5898240","1191936","5898240","6430720","1523712","6430720","6508544","1523712","6508544","7299072","2072576","7299072","69242880","64192512","69242880","0","0","0","33","33","71456","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","ok","7","1"
"sax-scalar-unique-fallback","ABeautifulGame-glb","0","false","84204.800000000003","789","700.20000000000005","88.799999999999997","1842.5999999999999","0.10000000000000001","4209.3999999999996","1950.2000000000003","1912.0999999999999","4022.3000000000002","2361","1491.0999999999999","73485.100000000006","388.60000000000002","0.5","8.1999999999999993","279.39999999999998","2","67.700000000000003","296.39999999999998","103.09999999999999","197.5","2.7999999999999998","7.5","0.5","72.599999999999994","15.699999999999999","0","0","0","0","42977928","32208","61875787","51748.5","21736.599999999999","42945692","18930095","5398528","892928","5398528","5865472","1187840","5865472","5865472","1187840","5865472","6455296","1519616","6455296","6524928","1519616","6524928","7331840","2080768","7331840","69267456","64188416","69267456","0","0","0","33","33","71456","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","ok","7","2"
"sax-scalar-unique-fallback","ABeautifulGame-glb","0","false","81834.100000000006","753.30000000000007","672.10000000000002","81.200000000000003","2240.8000000000002","0.29999999999999999","4369.6000000000004","2137.6000000000004","2081.2000000000003","4028","2310.8000000000002","1447.9000000000001","70660.200000000012","333.10000000000002","0.40000000000000002","8.6999999999999993","298.39999999999998","2.7999999999999998","69.299999999999997","297.10000000000002","104.3","186.69999999999999","2.8999999999999999","7.5","0.5","60.700000000000003","15.5","0","0","0","0","42977928","32208","61875787","48617.800000000003","22042.400000000001","42945692","18930095","5390336","892928","5390336","5828608","1167360","5853184","5828608","1167360","5853184","6447104","1519616","6447104","6529024","1519616","6529024","7303168","2064384","7303168","69246976","64188416","69246976","0","0","0","33","33","71456","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","ok","8","1"
"current","ABeautifulGame-glb","0","false","85058.199999999997","736","648.10000000000002","87.900000000000006","2249.8000000000002","0.20000000000000001","4193.6000000000004","1915.4000000000003","1871.1000000000004","4015.1999999999998","2821.4000000000001","1429.8","73590.300000000003","313.30000000000001","0.40000000000000002","8","295.19999999999999","2","71.700000000000003","314.5","104.8","181.59999999999999","2.8999999999999999","8","0.40000000000000002","64.400000000000006","15.399999999999999","0","0","0","0","42977928","32208","61875787","49272.599999999999","24317.700000000001","42945692","18930095","5373952","901120","5373952","5898240","1200128","5898240","5898240","1200128","5898240","6430720","1531904","6430720","6504448","1531904","6504448","7278592","2068480","7278592","69214208","64172032","69214208","0","0","0","33","33","71456","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","ok","8","2"
"current","ABeautifulGame-glb","0","false","103771.3","856.29999999999995","764","92.299999999999997","2051","0.10000000000000001","5163.1999999999998","2374.6999999999998","2316.5999999999999","4990.3000000000002","2893.0999999999999","2305.4000000000001","90468.600000000006","537.10000000000002","0.90000000000000002","14.4","462.60000000000002","4.2000000000000002","118.90000000000001","502.10000000000002","167.19999999999999","286.5","5.2999999999999998","14.5","1.2","104.90000000000001","19.600000000000001","0","0","0","0","42977928","32208","61875787","66150.300000000003","24318.299999999999","42945692","18930095","5386240","897024","5386240","5902336","1196032","5902336","5902336","1196032","5902336","6438912","1527808","6438912","6516736","1527808","6516736","7311360","2072576","7311360","69246976","64192512","69246976","0","0","0","33","33","71456","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","ok","9","1"
"sax-scalar-unique-fallback","ABeautifulGame-glb","0","false","87050.899999999994","1020.3000000000001","899.10000000000002","121.2","2131.5","0.10000000000000001","6943.1999999999998","3178.1999999999994","3105.0000000000014","6727","2468.9000000000001","1492.5999999999999","72962.800000000003","348.10000000000002","0.5","8.4000000000000004","319.19999999999999","2.7000000000000002","75","300.89999999999998","106","186.5","3.1000000000000001","9","0.5","65","15.699999999999999","0","0","0","0","42977928","32208","61875787","50904.400000000001","22058.400000000001","42945692","18930095","5373952","901120","5373952","5840896","1183744","5840896","5840896","1183744","5840896","6422528","1515520","6422528","6492160","1515520","6492160","7294976","2072576","7294976","69238784","64188416","69238784","0","0","0","33","33","71456","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","ok","9","2"
"sax-scalar-unique-fallback","ABeautifulGame-glb","0","false","93895.899999999994","771.20000000000005","680.60000000000002","90.599999999999994","1879.7","0.20000000000000001","4379.8999999999996","2027.3","1989.0999999999995","4187","2321.0999999999999","1479.2","83036.5","357.30000000000001","0.5","8","282.69999999999999","2.3999999999999999","71.5","295.10000000000002","140.09999999999999","181.5","2.7000000000000002","7.9000000000000004","0.5","64.099999999999994","15.5","0","0","0","0","42977928","32208","61875787","53699.900000000001","29336.599999999999","42945692","18930095","5390336","897024","5390336","5861376","1191936","5861376","5861376","1191936","5861376","6447104","1519616","6447104","6520832","1519616","6520832","7323648","2068480","7323648","69251072","64184320","69251072","0","0","0","33","33","71456","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","ok","10","1"
"current","ABeautifulGame-glb","0","false","85382.899999999994","762.5","675.20000000000005","87.299999999999997","2054.6999999999998","0.10000000000000001","4181.3000000000002","1906.4999999999998","1872.9000000000001","4010.9000000000001","2632.6999999999998","1461.0999999999999","74266.100000000006","327","0.5","8","301.10000000000002","2.1000000000000001","72.299999999999997","315.89999999999998","110.40000000000001","186","2.7999999999999998","8.5","0.59999999999999998","62.899999999999999","15.300000000000001","0","0","0","0","42977928","32208","61875787","49201.099999999999","25065","42945692","18930095","5357568","901120","5357568","5869568","1196032","5869568","5869568","1196032","5869568","6406144","1523712","6406144","6479872","1523712","6479872","7282688","2072576","7282688","69222400","64196608","69222400","0","0","0","33","33","71456","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","ok","10","2"
"current","ABeautifulGame-glb","0","false","82400","808","718.60000000000002","89.400000000000006","2024.2","0.10000000000000001","4002.6999999999998","1821.3999999999999","1785.8999999999999","3840.5","2904","1503.3","71127.199999999997","361.80000000000001","0.5","8.6999999999999993","304.60000000000002","2.1000000000000001","87","304.30000000000001","104.8","188.40000000000001","3","8.1999999999999993","0.59999999999999998","63.299999999999997","16","0","0","0","0","42977928","32208","61875787","49092.400000000001","22034.799999999999","42945692","18930095","5382144","897024","5382144","5902336","1196032","5902336","5902336","1196032","5902336","6430720","1515520","6430720","6512640","1527808","6512640","7299072","2068480","7299072","69238784","64188416","69238784","0","0","0","33","33","71456","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","ok","11","1"
"sax-scalar-unique-fallback","ABeautifulGame-glb","0","false","90853.899999999994","755.10000000000002","648.60000000000002","106.5","1910.3","0.10000000000000001","4171","1931.8","1894.0999999999999","3977.4000000000001","2295.8000000000002","1585.7","80093.300000000003","348.89999999999998","0.5","8.8000000000000007","286.10000000000002","2.5","65.099999999999994","297","204.40000000000001","209.09999999999999","3.2999999999999998","9.8000000000000007","0.5","81.200000000000003","16.399999999999999","0","0","0","0","42977928","32208","61875787","57665.400000000001","22427.900000000001","42945692","18930095","5369856","897024","5369856","5844992","1191936","5844992","5844992","1191936","5844992","6463488","1548288","6463488","6533120","1548288","6533120","7303168","2072576","7303168","69222400","64188416","69222400","0","0","0","33","33","71456","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","ok","11","2"
"sax-scalar-unique-fallback","ABeautifulGame-glb","0","false","82759.399999999994","735.39999999999998","649","86.400000000000006","1841","0.10000000000000001","4373.8000000000002","2063.4999999999995","2027.6999999999998","4190.6000000000004","2280.9000000000001","1455.5","72045.899999999994","334.69999999999999","0.40000000000000002","8.0999999999999996","291.10000000000002","1.8999999999999999","72.599999999999994","316.10000000000002","106.5","186.30000000000001","2.7000000000000002","7.9000000000000004","0.5","64.299999999999997","15.6","0","0","0","0","42977928","32208","61875787","49904.699999999997","22141.200000000001","42945692","18930095","5386240","892928","5386240","5849088","1191936","5849088","5849088","1191936","5849088","6434816","1511424","6434816","6504448","1511424","6504448","7303168","2064384","7303168","69234688","64184320","69234688","0","0","0","33","33","71456","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","ok","12","1"
"current","ABeautifulGame-glb","0","false","84339.399999999994","796.89999999999998","710.10000000000002","86.799999999999997","2048.5","0.20000000000000001","4069.3000000000002","1888.0999999999999","1850.4999999999995","3878.3000000000002","2690.5","1456.0999999999999","73246.699999999997","343.69999999999999","0.40000000000000002","8.3000000000000007","304.30000000000001","2.1000000000000001","81.900000000000006","291.80000000000001","115.40000000000001","174.80000000000001","2.6000000000000001","7.5999999999999996","0.5","60.700000000000003","14.4","0","0","0","0","42977928","32208","61875787","50582.699999999997","22664","42945692","18930095","5357568","888832","5357568","5873664","1183744","5873664","5873664","1183744","5873664","6418432","1519616","6418432","6492160","1519616","6492160","7286784","2068480","7286784","69226496","64184320","69226496","0","0","0","33","33","71456","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","ok","12","2"
"current","ABeautifulGame-glb","0","false","94549.199999999997","822.79999999999995","731.89999999999998","90.900000000000006","2586","0.5","6867.8000000000002","3224.5","3151.1999999999998","6547.6999999999998","4737.8000000000002","2626.6999999999998","76869.399999999994","590.20000000000005","0.80000000000000004","12.1","471.19999999999999","3.5","124.40000000000001","683.20000000000005","181.69999999999999","325.39999999999998","4.4000000000000004","13.6","1","105.5","21.800000000000001","0","0","0","0","42977928","32208","61875787","54442.5","22426.900000000001","42945692","18930095","5369856","892928","5369856","5853184","1175552","5890048","5853184","1175552","5890048","6414336","1511424","6414336","6512640","1523712","6512640","7278592","2060288","7278592","69206016","64172032","69206016","0","0","0","33","33","71456","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","ok","13","1"
"sax-scalar-unique-fallback","ABeautifulGame-glb","0","false","93693","985.39999999999998","845.79999999999995","139.59999999999999","2933.0999999999999","0.20000000000000001","4763.1999999999998","2249.8000000000002","2210.4000000000005","4570.3999999999996","2468.4000000000001","1810.3","80697","372.69999999999999","0.40000000000000002","8.5","281.10000000000002","2","75","300.30000000000001","132.59999999999999","421.39999999999998","3.3999999999999999","11.699999999999999","0.5","131.5","16.899999999999999","0","0","0","0","42977928","32208","61875787","56144.099999999999","24552.900000000001","42945692","18930095","5373952","897024","5373952","5836800","1196032","5836800","5836800","1196032","5836800","6418432","1519616","6418432","6492160","1519616","6492160","7299072","2072576","7299072","69234688","64188416","69234688","0","0","0","33","33","71456","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","ok","13","2"
"sax-scalar-unique-fallback","ABeautifulGame-glb","0","false","91200.199999999997","1271.7","1148.8","122.90000000000001","3166","0.29999999999999999","7385.1000000000004","3473.7000000000003","3389.1999999999998","7062.1999999999998","3096","1572","74670.5","385.10000000000002","0.5","8.5999999999999996","294.30000000000001","2.2000000000000002","69","341","105.90000000000001","219.80000000000001","3.2000000000000002","9","0.59999999999999998","63.200000000000003","17.100000000000001","0","0","0","0","42977928","32208","61875787","51861.5","22809","42945692","18930095","5406720","884736","5406720","5873664","1179648","5873664","5873664","1179648","5873664","6438912","1507328","6438912","6516736","1507328","6516736","7303168","2043904","7303168","69234688","64151552","69234688","0","0","0","33","33","71456","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","ok","14","1"
"current","ABeautifulGame-glb","0","false","89503.199999999997","709.90000000000009","620.70000000000005","89.200000000000003","2118.4000000000001","0.20000000000000001","4199.3999999999996","1928","1890.1999999999998","4025","2903.5","1493.7","78048.199999999997","368.19999999999999","0.40000000000000002","8.3000000000000007","306.89999999999998","2","77.599999999999994","303.69999999999999","100.90000000000001","184.40000000000001","2.8999999999999999","8","0.5","62.200000000000003","16.199999999999999","0","0","0","0","42977928","32208","61875787","55897.699999999997","22150.5","42945692","18930095","5373952","905216","5373952","5869568","1196032","5869568","5869568","1196032","5869568","6434816","1536000","6434816","6508544","1536000","6508544","7303168","2076672","7303168","69242880","64196608","69242880","0","0","0","33","33","71456","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","ok","14","2"
"current","ABeautifulGame-glb","0","false","82101.5","797","702.79999999999995","94.200000000000003","2093.5","0.20000000000000001","4285","1979.9999999999998","1934.6000000000004","4122.5","2711.9000000000001","1447.3","70738.600000000006","330","0.5","8.3000000000000007","295.19999999999999","2.2000000000000002","65.099999999999994","294.30000000000001","134.19999999999999","180.80000000000001","3","9","0.5","61.399999999999999","15.5","0","0","0","0","42977928","32208","61875787","48960.900000000001","21777.700000000001","42945692","18930095","5373952","888832","5373952","5865472","1179648","5890048","5865472","1179648","5890048","6418432","1515520","6418432","6492160","1515520","6492160","7258112","2048000","7258112","69181440","64155648","69181440","0","0","0","33","33","71456","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","ok","15","1"
"sax-scalar-unique-fallback","ABeautifulGame-glb","0","false","82821.600000000006","755.29999999999995","666.79999999999995","88.5","1909.0999999999999","0","4180","1954.6999999999998","1901.8","3993.4000000000001","2232","1344","72374.600000000006","307.89999999999998","0.59999999999999998","7.9000000000000004","257.10000000000002","1.8999999999999999","63","301.89999999999998","95.400000000000006","180.19999999999999","2.8999999999999999","7.2999999999999998","0.5","57","14.699999999999999","0","0","0","0","42977928","32208","61875787","49896","22478.599999999999","42945692","18930095","5398528","901120","5398528","5861376","1196032","5861376","5861376","1196032","5861376","6463488","1536000","6463488","6537216","1536000","6537216","7299072","2072576","7299072","69242880","64196608","69242880","0","0","0","33","33","71456","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","ok","15","2"
"sax-scalar-unique-fallback","ABeautifulGame-glb","0","false","84036.800000000003","847","722.60000000000002","124.40000000000001","2272.8000000000002","0","4288.6999999999998","1971.3","1926.4999999999998","4058.5999999999999","2342.3000000000002","1361","72898.399999999994","318.30000000000001","0.40000000000000002","8.1999999999999993","269.89999999999998","2","61.200000000000003","309.19999999999999","94.799999999999997","167.80000000000001","2.8999999999999999","8.1999999999999993","0.5","57.200000000000003","14.100000000000001","0","0","0","0","42977928","32208","61875787","49029.300000000003","23869.099999999999","42945692","18930095","5406720","892928","5406720","5873664","1191936","5873664","5873664","1191936","5873664","6455296","1519616","6455296","6533120","1519616","6533120","7286784","2048000","7286784","69214208","64151552","69214208","0","0","0","33","33","71456","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","ok","16","1"
"current","ABeautifulGame-glb","0","false","84171.899999999994","793.5","702.60000000000002","90.900000000000006","2042.5999999999999","0.10000000000000001","4445.1000000000004","2049.8999999999996","1993.6000000000001","4273.1999999999998","2577.8000000000002","1637.5","72649.800000000003","329.5","0.40000000000000002","7.7999999999999998","281.60000000000002","1.8999999999999999","64.700000000000003","467.19999999999999","148.5","188.09999999999999","3","7.9000000000000004","0.5","74.200000000000003","14.699999999999999","0","0","0","0","42977928","32208","61875787","50710.599999999999","21939.200000000001","42945692","18930095","5398528","897024","5398528","5890048","1159168","5918720","5890048","1159168","5918720","6447104","1519616","6447104","6533120","1531904","6533120","7315456","2064384","7315456","69251072","64188416","69251072","0","0","0","33","33","71456","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","ok","16","2"
"current","ABeautifulGame-glb","0","false","87298","806.30000000000007","711.10000000000002","95.200000000000003","2079.9000000000001","0","4945.6999999999998","2322.7999999999993","2257.5","4770.1000000000004","2736","1502.0999999999999","75200.899999999994","338.19999999999999","0.40000000000000002","19.300000000000001","280","2.1000000000000001","69.400000000000006","356.69999999999999","105","188.90000000000001","2.7999999999999998","8.8000000000000007","0.59999999999999998","62.799999999999997","15.699999999999999","0","0","0","0","42977928","32208","61875787","52285.099999999999","22915.799999999999","42945692","18930095","5402624","892928","5402624","5861376","1167360","5898240","5861376","1167360","5898240","6447104","1519616","6447104","6520832","1519616","6520832","7319552","2064384","7319552","69251072","64184320","69251072","0","0","0","33","33","71456","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","ok","17","1"
"sax-scalar-unique-fallback","ABeautifulGame-glb","0","false","106029.7","745.10000000000002","659","86.099999999999994","1852.5","0.10000000000000001","4525.3000000000002","2069.5","2023.9999999999998","4334","3973.4000000000001","2774.1999999999998","92119.799999999988","593.79999999999995","0.90000000000000002","13.9","537.60000000000002","4.2999999999999998","119.5","518.29999999999995","177","533","5","18.399999999999999","1","130","23.400000000000002","0","0","0","0","42977928","32208","61875787","67867.899999999994","24251.900000000001","42945692","18930095","5402624","897024","5402624","5861376","1179648","5861376","5861376","1179648","5861376","6455296","1527808","6455296","6533120","1527808","6533120","7372800","2113536","7372800","69300224","64208896","69300224","0","0","0","33","33","71456","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","ok","17","2"
"sax-scalar-unique-fallback","ABeautifulGame-glb","0","false","86666.5","877.69999999999993","769.39999999999998","108.3","2141.1999999999998","0.10000000000000001","4354.5","2066.7999999999997","2019.1000000000004","4131.3999999999996","2564.1999999999998","1482.3","75209.800000000003","366.80000000000001","0.40000000000000002","8.4000000000000004","279.10000000000002","2","67.799999999999997","308.89999999999998","123.59999999999999","184.90000000000001","2.7000000000000002","8","0.59999999999999998","63.299999999999997","15.1","0","0","0","0","42977928","32208","61875787","52860.800000000003","22349","42945692","18930095","5410816","901120","5410816","5824512","1171456","5865472","5824512","1171456","5865472","6434816","1507328","6434816","6520832","1515520","6520832","7303168","2052096","7303168","69214208","64159744","69214208","0","0","0","33","33","71456","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","ok","18","1"
"current","ABeautifulGame-glb","0","false","83745.5","716.59999999999991","628.29999999999995","88.299999999999997","2066","0.10000000000000001","4007.5999999999999","1914.5000000000005","1881.2999999999997","3798.5","2992.9000000000001","1544.9000000000001","72392.5","360.89999999999998","0.5","8.5999999999999996","322.19999999999999","2.2999999999999998","74","319.60000000000002","102.3","188","3.1000000000000001","8.0999999999999996","0.5","64","41.5","0","0","0","0","42977928","32208","61875787","49382.699999999997","23009.799999999999","42945692","18930095","5382144","892928","5382144","5890048","1187840","5890048","5890048","1187840","5890048","6443008","1531904","6443008","6512640","1531904","6512640","7290880","2064384","7290880","69226496","64188416","69226496","0","0","0","33","33","71456","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","ok","18","2"
"current","ABeautifulGame-glb","0","false","82438.199999999997","720","638.60000000000002","81.400000000000006","1938.0999999999999","0.10000000000000001","4450.3000000000002","2108.1999999999998","2059.9999999999995","4282","2760.1999999999998","1491.5999999999999","71051.300000000003","337.89999999999998","0.5","8.3000000000000007","309.5","2.5","83.400000000000006","300","101.3","181","3.2999999999999998","8.3000000000000007","0.59999999999999998","84.200000000000003","15.299999999999999","0","0","0","0","42977928","32208","61875787","48686.300000000003","22365","42945692","18930095","5369856","897024","5369856","5877760","1191936","5877760","5877760","1191936","5877760","6422528","1531904","6422528","6500352","1531904","6500352","7294976","2076672","7294976","69242880","64192512","69242880","0","0","0","33","33","71456","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","ok","19","1"
"sax-scalar-unique-fallback","ABeautifulGame-glb","0","false","81307.800000000003","732","644.20000000000005","87.799999999999997","1819.2","0.20000000000000001","4168.8999999999996","1968.6999999999998","1930.8000000000002","3982.4000000000001","2291.3000000000002","1446.0999999999999","70824.600000000006","331.19999999999999","0.5","8.4000000000000004","273.19999999999999","2","65.700000000000003","316.5","102.40000000000001","179.90000000000001","2.7999999999999998","7.7000000000000002","0.59999999999999998","72.599999999999994","15.299999999999999","0","0","0","0","42977928","32208","61875787","48901","21923.599999999999","42945692","18930095","5382144","884736","5382144","5836800","1175552","5836800","5836800","1175552","5836800","6438912","1511424","6438912","6508544","1511424","6508544","7311360","2072576","7311360","69246976","64180224","69246976","0","0","0","33","33","71456","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","ok","19","2"
"sax-scalar-unique-fallback","ABeautifulGame-glb","0","false","82849.800000000003","752.79999999999995","666","86.799999999999997","1882.4000000000001","0.10000000000000001","4242.3999999999996","1971.2","1931.2000000000005","4048.5999999999999","2464","1498.5999999999999","71981.800000000003","345.10000000000002","0.40000000000000002","8.5","291.89999999999998","2.2000000000000002","75.700000000000003","327.30000000000001","103.59999999999999","180","3.5","8.1999999999999993","0.59999999999999998","66.5","16.399999999999999","0","0","0","0","42977928","32208","61875787","50340","21641.799999999999","42945692","18930095","5382144","884736","5382144","5849088","1183744","5849088","5849088","1183744","5849088","6443008","1515520","6443008","6512640","1515520","6512640","7299072","2060288","7299072","69251072","64180224","69251072","0","0","0","33","33","71456","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","ok","20","1"
"current","ABeautifulGame-glb","0","false","84137.199999999997","687.5","599.89999999999998","87.599999999999994","2137.4000000000001","0.10000000000000001","4165.1999999999998","2005.1999999999998","1970.9000000000001","3995.8000000000002","2737.3000000000002","1462.5","72920.399999999994","355.19999999999999","0.5","8.6999999999999993","269.89999999999998","2.5","71.900000000000006","304.69999999999999","96.599999999999994","213.30000000000001","2.7999999999999998","8","0.5","63.5","15.1","0","0","0","0","42977928","32208","61875787","50115.199999999997","22805.200000000001","42945692","18930095","5373952","892928","5373952","5894144","1187840","5894144","5894144","1187840","5894144","6438912","1527808","6438912","6512640","1527808","6512640","7278592","2064384","7278592","69214208","64172032","69214208","0","0","0","33","33","71456","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","ok","20","2"
"current","ABeautifulGame-draco-glb","0","false","38204.099999999999","896.29999999999995","805","91.299999999999997","1453.3","0.20000000000000001","4280.1000000000004","2006.0999999999992","1949.8999999999999","4079.1999999999998","1736.5999999999999","1398.4000000000001","28412.900000000001","171.80000000000001","0.5","8.4000000000000004","98.799999999999997","1.8999999999999999","84.599999999999994","307.39999999999998","325.60000000000002","196.59999999999999","2.8999999999999999","8.0999999999999996","0.69999999999999996","117.7","18.399999999999999","0","0","0","0","12105252","22152","23432492","14237.6","14175.299999999999","12083069","11349423","5390336","909312","5390336","5787648","1126400","5828608","5787648","1126400","5828608","6414336","1499136","6414336","6492160","1511424","6492160","7180288","1929216","7180288","30662656","25481216","30662656","0","0","0","33","33","71456","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","ok","1","1"
"sax-scalar-unique-fallback","ABeautifulGame-draco-glb","0","false","37058.5","704.20000000000005","629.20000000000005","75","1340.7","0.20000000000000001","4162.3999999999996","1934.2000000000005","1888.7000000000003","3972.6999999999998","1587.8","1473.3","27761.300000000003","165.90000000000001","0.5","8.5","87.599999999999994","2.1000000000000001","91.599999999999994","333.5","302.10000000000002","262.80000000000001","3.2999999999999998","9.0999999999999996","1","125.40000000000001","18.600000000000001","0","0","0","0","12105252","22152","23432492","13663.1","14098.200000000001","12083069","11349423","5369856","892928","5369856","5783552","1122304","5783552","5783552","1122304","5783552","6393856","1482752","6393856","6471680","1482752","6471680","7155712","1900544","7155712","30646272","25452544","30646272","0","0","0","33","33","71456","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","ok","1","2"
