group,variant,case_id,sample,warmup,total_load_us,file_json_us,file_open_us,json_chunk_us,strict_parse_us,validation_dom_us,schema_compile_us,schema_locate_us,schema_parse_us,schema_populate_us,validate_us,typed_us,resources_us,accessors_us,animations_us,buffers_us,buffer_views_us,cameras_us,images_us,materials_us,meshes_us,nodes_us,samplers_us,scenes_us,skins_us,textures_us,typed_other_us,serializer_dom_us,serializer_text_us,resource_write_us,cache_setup_us,input_bytes,json_bytes,resource_bytes,buffer_read_us,image_read_us,buffer_bytes,image_bytes,after_input_ws,after_input_private,after_input_peak,after_parse_ws,after_parse_private,after_parse_peak,after_validation_dom_ws,after_validation_dom_private,after_validation_dom_peak,after_schema_ws,after_schema_private,after_schema_peak,after_validation_ws,after_validation_private,after_validation_peak,after_typed_ws,after_typed_private,after_typed_peak,after_resources_ws,after_resources_private,after_resources_peak,after_serialization_ws,after_serialization_private,after_serialization_peak,schema_locator_calls,schema_documents_parsed,schema_bytes_parsed,parser_parent_scan_loops,parser_parent_scan_elements,schema_adapter_find_calls,schema_adapter_find_scans,schema_adapter_members,schema_adapter_constructions,schema_constraints,schema_traversals,validation_adapter_find_calls,validation_adapter_find_scans,validation_adapter_members,validation_adapter_constructions,validation_string_copies,validation_string_bytes,validation_index_builds,validation_index_members,validation_constraints,validation_traversals,validation_allof,validation_anyof,validation_oneof,validation_properties,validation_required,validation_items,validation_types,validation_unique_items,validation_unique_comparisons,validation_unique_scalar_values,typed_find_calls,typed_find_scans,status
variants,sax-indexed-fallback,NodePerformanceTest-glb,5,false,5331179.2999999998,14468.4,337.39999999999998,14131,516053.79999999999,0.20000000000000001,4742.1999999999998,1831.5,1783.5,4557.8999999999996,4162419,602947.09999999998,30524.400000000001,163670.39999999999,1.1000000000000001,4.2999999999999998,122937.2,11.6,301.5,159499.20000000001,81285.100000000006,49751.400000000001,4.7999999999999998,1044.5999999999999,1.1000000000000001,24370.400000000001,31.799999999999997,0,0,0,0,37986536,12368440,26205746,29081.400000000001,1443,25618068,587678,22073344,18644992,260628480,77258752,74985472,260628480,77258752,74985472,260628480,77307904,75415552,260628480,77307904,75415552,260628480,233951232,240844800,260628480,259706880,266514432,260628480,0,0,0,33,33,71456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ok
variants,sax-indexed-fallback,NodePerformanceTest-glb,6,false,5703808,14955.4,351.60000000000002,14603.799999999999,507753.29999999999,0.20000000000000001,6178.1999999999998,2427.5999999999999,2339.3000000000002,5990.1999999999998,4314183.7000000002,826701.59999999998,34009,233604.20000000001,1.6000000000000001,4.4000000000000004,125416.39999999999,11.4,299.60000000000002,254552.39999999999,133205.39999999999,54646.199999999997,5.2999999999999998,1137.0999999999999,1.3,23760.900000000001,22.899999999999999,0,0,0,0,37986536,12368440,26205746,32539.700000000001,1469.3,25618068,587678,21893120,18522112,260628480,79228928,78860288,260628480,79228928,78860288,260628480,79245312,79081472,260628480,79249408,79081472,260628480,234024960,241074176,260628480,259801088,266788864,260628480,0,0,0,33,33,71456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ok
variants,sax-indexed-scalar-unique-fallback,NodePerformanceTest-glb,0,false,2355841.5,14800.199999999999,315.39999999999998,14484.799999999999,538698.90000000002,0.20000000000000001,4657.6000000000004,1827.1000000000004,1758.2000000000003,4466,1125361.2,631271.30000000005,41025,175531.20000000001,1.3,4.5999999999999996,123435.5,10.4,333.60000000000002,171315.10000000001,83802,49776.099999999999,5.2999999999999998,1108.3,0.80000000000000004,25875.299999999999,29.200000000000003,0,0,0,0,37986536,12368440,26205746,39088.300000000003,1936.7,25618068,587678,20664320,15994880,259690496,76439552,76881920,259690496,76439552,76881920,259690496,76468224,77529088,259690496,76951552,77946880,259690496,234225664,240599040,259690496,260096000,266481664,260096000,0,0,0,33,33,71456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ok
variants,sax-indexed-scalar-unique-fallback,NodePerformanceTest-glb,1,false,2575255.6000000001,15029,386.89999999999998,14642.1,612915.09999999998,0.29999999999999999,5642.3000000000002,2304.5999999999999,2249.7000000000003,5450.1000000000004,1234445.3,670710.59999999998,36486.800000000003,174255.20000000001,1.3,5.5,128522.3,11.1,308.60000000000002,182437.20000000001,88782.300000000003,67363.800000000003,4.7000000000000002,1102.5999999999999,1.3999999999999999,27855.900000000001,26.399999999999999,0,0,0,0,37986536,12368440,26205746,34927.5,1559.3,25618068,587678,21176320,16343040,260096000,74739712,73043968,260096000,74739712,73043968,260096000,74772480,73064448,260096000,75259904,73551872,260096000,233865216,240099328,260096000,259821568,266051584,260096000,0,0,0,33,33,71456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ok
variants,sax-indexed-scalar-unique-fallback,NodePerformanceTest-glb,2,false,2511253.8999999999,15006.9,350,14656.9,621048.19999999995,0.20000000000000001,4723.1999999999998,1841.1999999999998,1789.0000000000002,4532.1000000000004,1237103.2,600727.19999999995,32617,162785.89999999999,1.2,5,126499.2,10.9,272,159021.29999999999,79436.199999999997,48374.5,4.9000000000000004,1029.7,1,23216.400000000001,27.700000000000003,0,0,0,0,37986536,12368440,26205746,31103.599999999999,1513.4000000000001,25618068,587678,21401600,16445440,260096000,77918208,78782464,260096000,77918208,78782464,260096000,77922304,79101952,260096000,78409728,79532032,260096000,235274240,242241536,260096000,261029888,267911168,261029888,0,0,0,33,33,71456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ok
variants,sax-indexed-scalar-unique-fallback,NodePerformanceTest-glb,3,false,2427020.7000000002,14729.300000000001,342.10000000000002,14387.200000000001,499246.79999999999,0.29999999999999999,4532.8999999999996,1815.6000000000001,1765.0999999999999,4330.3000000000002,1135326.3999999999,740957.40000000002,32167.400000000001,173332.60000000001,1.2,5.5999999999999996,129360.8,11,283.69999999999999,243352.60000000001,92172.600000000006,75268,6.9000000000000004,1166.7,0.90000000000000002,25929.400000000001,27.600000000000001,0,0,0,0,37986536,12368440,26205746,30610.900000000001,1556.5,25618068,587678,21991424,17629184,261029888,77012992,76533760,261029888,77012992,76533760,261029888,77021184,76541952,261029888,77410304,76869632,261029888,234291200,241262592,261029888,260075520,266932224,261029888,0,0,0,33,33,71456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ok
variants,sax-indexed-scalar-unique-fallback,NodePerformanceTest-glb,4,false,2513529.6000000001,15540.199999999999,245.30000000000001,15294.9,565561.90000000002,0.29999999999999999,7018,2898.7999999999997,2798.9000000000005,6685.8999999999996,1187755.8,706493.59999999998,31133,249713.29999999999,1.1000000000000001,5.2999999999999998,130149.60000000001,11.699999999999999,303.39999999999998,170437.39999999999,84237.5,47599.599999999999,4.7000000000000002,994.60000000000002,0.80000000000000004,22980.900000000001,22.5,0,0,0,0,37986536,12368440,26205746,29674.599999999999,1458.4000000000001,25618068,587678,22020096,18202624,261029888,76632064,73605120,261029888,76632064,73605120,261029888,76685312,75616256,261029888,77176832,76111872,261029888,233263104,240132096,261029888,259031040,265801728,261029888,0,0,0,33,33,71456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ok
variants,sax-indexed-scalar-unique-fallback,NodePerformanceTest-glb,5,false,2259179,14715.200000000001,312.69999999999999,14402.5,525409.19999999995,0.40000000000000002,4554,1814.0999999999992,1770.4000000000001,4370,1094953.1000000001,588025.69999999995,31497.400000000001,159400,1.1000000000000001,4.4000000000000004,122906.3,10.800000000000001,271.19999999999999,155329.60000000001,78025,47278.300000000003,6.7999999999999998,1084.7,0.90000000000000002,23652.900000000001,22.200000000000003,0,0,0,0,37986536,12368440,26205746,30004.5,1492.9000000000001,25618068,587678,21823488,19091456,261029888,76705792,73965568,261029888,76705792,73965568,261029888,76754944,74018816,261029888,77127680,74387456,261029888,233644032,240427008,261029888,259452928,266096640,261029888,0,0,0,33,33,71456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ok
variants,sax-indexed-scalar-unique-fallback,NodePerformanceTest-glb,6,false,2345490.6000000001,14876.9,344.5,14532.4,502759.20000000001,0.29999999999999999,4783.5,1940.2999999999995,1881.4000000000008,4577.1999999999998,1161890,622795.59999999998,38361.700000000004,166528.10000000001,1.5,6.2999999999999998,134095.20000000001,11,282.30000000000001,158965.39999999999,82775,52992.300000000003,5.2000000000000002,1046.4000000000001,0.80000000000000004,26029.299999999999,24.600000000000001,0,0,0,0,37986536,12368440,26205746,36815.900000000001,1545.8,25618068,587678,21364736,19386368,261029888,77381632,75128832,261029888,77381632,75128832,261029888,77443072,75399168,261029888,77803520,75755520,261029888,233914368,240676864,261029888,259788800,266366976,261029888,0,0,0,33,33,71456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ok
variants,sax-indexed-scalar-unique-fallback,NodePerformanceTest-glb,7,false,2734708.8999999999,18531.799999999999,368.80000000000001,18163,594721.80000000005,0.29999999999999999,4761.1000000000004,1882.2,1838.1000000000004,4554.1999999999998,1377298.1000000001,708380.59999999998,30988.600000000002,221420.39999999999,1.2,4.7000000000000002,147205.20000000001,11.1,274.19999999999999,168800.79999999999,95408.600000000006,50649.900000000001,5.4000000000000004,1051,0.59999999999999998,23491.299999999999,24.099999999999998,0,0,0,0,37986536,12368440,26205746,29508.200000000001,1480.4000000000001,25618068,587678,22073344,18874368,261029888,77291520,74719232,261029888,77291520,74719232,261029888,77336576,74764288,261029888,77811712,75128832,261029888,234205184,240746496,261029888,260022272,266416128,261029888,0,0,0,33,33,71456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ok
variants,sax-indexed-scalar-unique-fallback,NodePerformanceTest-glb,8,false,2619514.7999999998,15754.9,346.39999999999998,15408.5,589447.59999999998,0.29999999999999999,5518.6000000000004,2191.1000000000008,2052.8999999999996,5230.6999999999998,1315689,660783.5,32295.099999999999,194949.70000000001,1.1000000000000001,4.7000000000000002,123676.5,11.300000000000001,311.30000000000001,177510,83698,55270.099999999999,5.2000000000000002,1033.0999999999999,0.69999999999999996,24255.5,23.600000000000001,0,0,0,0,37986536,12368440,26205746,30732.299999999999,1562.8,25618068,587678,22142976,19025920,261029888,76738560,74170368,261029888,76738560,74170368,261029888,76787712,74489856,261029888,77107200,74604544,261029888,233836544,240713728,261029888,259674112,266383360,261029888,0,0,0,33,33,71456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ok
variants,sax-indexed-scalar-unique-fallback,NodePerformanceTest-glb,9,false,2323979.7000000002,15642.9,357,15285.9,524795.30000000005,0.29999999999999999,4772.3999999999996,1841.7000000000003,1795.4999999999998,4585.8999999999996,1106394.3,641056.69999999995,31292,163951.89999999999,1.1000000000000001,4.2000000000000002,116080.2,10.199999999999999,289.80000000000001,163353.60000000001,112689.39999999999,57358.099999999999,5,1219.5999999999999,2,26035,24.199999999999999,0,0,0,0,37986536,12368440,26205746,29799,1493,25618068,587678,22110208,19816448,261029888,80195584,81735680,261029888,80195584,81735680,261029888,80216064,81756160,261029888,80519168,82014208,261029888,234049536,240844800,261029888,259850240,266514432,261029888,0,0,0,33,33,71456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ok
variants,sax-ordered-fallback,NodePerformanceTest-glb,0,false,4708869.5999999996,14420.5,347,14073.5,507694.40000000002,0.29999999999999999,3901.5999999999999,1886.2999999999995,1826.7000000000003,3711.9000000000001,3511985.8999999999,640672.59999999998,30167.400000000001,181806.10000000001,1.1000000000000001,4.7999999999999998,125473.89999999999,11.4,267.69999999999999,166428.89999999999,94570.699999999997,47099.300000000003,4.9000000000000004,1123.5,1.2,23820.799999999999,22.899999999999999,0,0,0,0,37986536,12368440,26205746,28648,1519.4000000000001,25618068,587678,21282816,16769024,259928064,75591680,76673024,259928064,75591680,76673024,259928064,75620352,76955648,259928064,75620352,76955648,259928064,233775104,240091136,259928064,259702784,266014720,259928064,0,0,0,33,33,71456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ok
variants,sax-ordered-fallback,NodePerformanceTest-glb,1,false,4644551.7999999998,14434,455.30000000000001,13978.700000000001,510022.59999999998,0.29999999999999999,3929.0999999999999,1827.9000000000003,1781.7,3729.1999999999998,3461178.8999999999,624339.59999999998,30618.799999999999,167298.20000000001,1.1000000000000001,4,120999,11,257.10000000000002,168013.70000000001,91340.800000000003,49095.300000000003,5.2999999999999998,1054.5999999999999,1,26196.400000000001,25.900000000000002,0,0,0,0,37986536,12368440,26205746,29010.599999999999,1608.2,25618068,587678,21217280,16936960,259928064,76709888,78520320,259928064,76709888,78520320,259928064,76722176,78528512,259928064,76722176,78528512,259928064,234037248,240435200,259928064,259952640,266379264,259952640,0,0,0,33,33,71456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ok
variants,sax-ordered-fallback,NodePerformanceTest-glb,2,false,4615322.5999999996,16405.599999999999,305.10000000000002,16100.5,499326.20000000001,0.29999999999999999,3789.1999999999998,1765.9999999999998,1713.1999999999996,3599,3441790.2999999998,623553.09999999998,30431,160567.10000000001,1.1000000000000001,4.7999999999999998,116534.2,11.199999999999999,295.30000000000001,189793.10000000001,82344.100000000006,48079.400000000001,5,1029.5999999999999,0.80000000000000004,24829.799999999999,25.099999999999998,0,0,0,0,37986536,12368440,26205746,28916.700000000001,1514.3,25618068,587678,21430272,17219584,259952640,76500992,75231232,259952640,76500992,75231232,259952640,76541952,75280384,259952640,76541952,75280384,259952640,233791488,240283648,259952640,259670016,266194944,259952640,0,0,0,33,33,71456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ok
variants,sax-ordered-fallback,NodePerformanceTest-glb,3,false,4634709,14585.400000000001,360.69999999999999,14224.700000000001,495572,0.29999999999999999,3932.4000000000001,1828.3000000000004,1785.0000000000005,3737.6999999999998,3495175.3999999999,595215.59999999998,30202.5,174770,1,4.5999999999999996,113514.39999999999,11.6,267.60000000000002,155806.10000000001,77610.399999999994,48969.099999999999,5.2999999999999998,1046.0999999999999,0.80000000000000004,23150.5,24.199999999999999,0,0,0,0,37986536,12368440,26205746,28731.099999999999,1471.4000000000001,25618068,587678,22220800,18841600,259952640,77062144,76603392,259952640,77062144,76603392,259952640,77074432,76652544,259952640,77074432,76652544,259952640,233910272,241291264,259952640,259735552,266964992,259952640,0,0,0,33,33,71456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ok
variants,sax-ordered-fallback,NodePerformanceTest-glb,4,false,4641186.4000000004,14516.700000000001,352,14164.700000000001,500752.40000000002,0.29999999999999999,3707.6999999999998,1776.3,1720.9000000000001,3507.0999999999999,3496259.5,594911,31013,165970.20000000001,1,4.2999999999999998,117394.2,11.300000000000001,323.80000000000001,155175.5,78445.600000000006,49740.400000000001,4.5999999999999996,1049,1,26731.5,25.600000000000001,0,0,0,0,37986536,12368440,26205746,29528,1485,25618068,587678,22036480,18051072,259952640,77393920,75161600,259952640,77393920,75161600,259952640,77434880,75231232,259952640,77434880,75231232,259952640,233779200,240529408,259952640,259584000,266203136,259952640,0,0,0,33,33,71456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ok
variants,sax-ordered-fallback,NodePerformanceTest-glb,5,false,4637503.2000000002,14636.4,371.30000000000001,14265.1,495216.20000000001,0.29999999999999999,3743.5,1714.2,1668.4000000000003,3557.1999999999998,3477226.5,616443.09999999998,30210.799999999999,158162.89999999999,1.3,4.7999999999999998,119260.39999999999,15.800000000000001,454.10000000000002,186933.10000000001,78700.699999999997,48340.900000000001,4.5,1004.5,0.80000000000000004,23490.900000000001,30.399999999999999,0,0,0,0,37986536,12368440,26205746,28770.5,1440.3,25618068,587678,22036480,18669568,259952640,76832768,74141696,259952640,76832768,74141696,259952640,76873728,74182656,259952640,76873728,74182656,259952640,233598976,240185344,259952640,259444736,265859072,259952640,0,0,0,33,33,71456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ok
variants,sax-ordered-fallback,NodePerformanceTest-glb,6,false,4623265.9000000004,14565.099999999999,342.80000000000001,14222.299999999999,482180.90000000002,0.29999999999999999,3898,1756.9000000000003,1712.1000000000001,3704.8000000000002,3477971.6000000001,613783.90000000002,30402.700000000001,174205.10000000001,1.2,4.7999999999999998,116403.39999999999,10.1,285.60000000000002,155629.5,87970,53391.300000000003,4.7999999999999998,1152.5999999999999,1.1000000000000001,24639.799999999999,27.699999999999999,0,0,0,0,37986536,12368440,26205746,28961.700000000001,1441,25618068,587678,22253568,18591744,259952640,77377536,75079680,259952640,77377536,75079680,259952640,77422592,75124736,259952640,77422592,75124736,259952640,233394176,239906816,259952640,259215360,265580544,259952640,0,0,0,33,33,71456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ok
variants,sax-ordered-fallback,NodePerformanceTest-glb,7,false,4633476.7000000002,14885,292.69999999999999,14592.299999999999,516675,0.40000000000000002,3796.6999999999998,1807.4000000000003,1760.2000000000005,3593.6999999999998,3459863.7999999998,608111.09999999998,30119.5,162085.20000000001,1.3999999999999999,4.7000000000000002,129251.3,10.9,263.30000000000001,162756.5,80871.800000000003,48629.599999999999,4.4000000000000004,1017.7,0.80000000000000004,23154.900000000001,25.400000000000002,0,0,0,0,37986536,12368440,26205746,28640.900000000001,1478.5999999999999,25618068,587678,22163456,19603456,259952640,77340672,74686464,259952640,77340672,74686464,259952640,77385728,74735616,259952640,77385728,74735616,259952640,233578496,240529408,259952640,259399680,266203136,259952640,0,0,0,33,33,71456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ok
variants,sax-ordered-fallback,NodePerformanceTest-glb,8,false,4694781.5999999996,16748.900000000001,325.39999999999998,16423.5,544711.69999999995,0.40000000000000002,3978.3000000000002,1943.8999999999999,1861.3999999999999,3790.1999999999998,3480505,618573.69999999995,30234.599999999999,166432.29999999999,0.90000000000000002,4.7999999999999998,128819.8,11.6,338.19999999999999,160068.89999999999,90577.899999999994,48459.199999999997,4.5999999999999996,1008.9,0.80000000000000004,22788.299999999999,25.100000000000001,0,0,0,0,37986536,12368440,26205746,28709,1525.5999999999999,25618068,587678,22044672,18735104,259952640,78356480,78045184,259952640,78356480,78045184,259952640,78376960,78344192,259952640,78376960,78344192,259952640,234024960,240930816,259952640,259829760,266604544,259952640,0,0,0,33,33,71456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ok
variants,sax-ordered-fallback,NodePerformanceTest-glb,9,false,4623555.2999999998,14315.5,339,13976.5,488386.5,0.40000000000000002,3691.6999999999998,1747.8999999999996,1705.3999999999999,3492.9000000000001,3442448.2000000002,641909.69999999995,32776.800000000003,165152.39999999999,1.3999999999999999,6.4000000000000004,127719.89999999999,10.6,300.19999999999999,172707,87580.5,58911.699999999997,4.5999999999999996,1063.5,0.80000000000000004,28381.400000000001,25.5,0,0,0,0,37986536,12368440,26205746,31358,1418.8,25618068,587678,21958656,18100224,259952640,98209792,97349632,259952640,98209792,97349632,259952640,98230272,97349632,259952640,98230272,97349632,259952640,234766336,241397760,259952640,260485120,267071488,260485120,0,0,0,33,33,71456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ok
variants,sax-scalar-unique-fallback,NodePerformanceTest-glb,0,false,2304819.1000000001,17482.700000000001,492.5,16990.200000000001,616165.59999999998,0.29999999999999999,3911,1834.8000000000009,1789.2,3725.1999999999998,880942.59999999998,749281.5,37007.099999999999,190715.39999999999,1.5,3.8999999999999999,138063.10000000001,11,361.10000000000002,219412.39999999999,100402.8,67299.199999999997,4.7999999999999998,1076.3,1,31869.5,26.899999999999999,0,0,0,0,37986536,12368440,26205746,33784.099999999999,3223,25618068,587678,21401600,17666048,259801088,75993088,78606336,259801088,75993088,78606336,259801088,76005376,78606336,259801088,76500992,79101952,259801088,234102784,240484352,259801088,260001792,266399744,260001792,0,0,0,33,33,71456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ok
variants,sax-scalar-unique-fallback,NodePerformanceTest-glb,1,false,2265043.7999999998,14664.5,298.60000000000002,14365.9,497798,0.29999999999999999,4555.3000000000002,2236,2170,4363.5,996424.59999999998,720795.19999999995,30779.900000000001,198472,1.8,6,163763.89999999999,15.300000000000001,499,184631.60000000001,95088,52623.099999999999,4.7999999999999998,1055.3,1.6000000000000001,24575.599999999999,25,0,0,0,0,37986536,12368440,26205746,29281.900000000001,1498,25618068,587678,21684224,17625088,260001792,75837440,75276288,260001792,75837440,75276288,260001792,75890688,75599872,260001792,76324864,75816960,260001792,233545728,239685632,260001792,259444736,265613312,260001792,0,0,0,33,33,71456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ok
variants,sax-scalar-unique-fallback,NodePerformanceTest-glb,2,false,2300957.3999999999,15140.1,367,14773.1,553849.69999999995,0.29999999999999999,3895.0999999999999,1831.2,1789.5,3701.5999999999999,881415.19999999995,808566,38010.799999999996,252104.29999999999,1.3999999999999999,4.2999999999999998,151142.60000000001,11,282.69999999999999,221950.39999999999,102475.3,52903.400000000001,5.5999999999999996,1060.4000000000001,1.6000000000000001,26556,27.900000000000002,0,0,0,0,37986536,12368440,26205746,36500.599999999999,1510.2,25618068,587678,21364736,16510976,260001792,76369920,76443648,260001792,76369920,76443648,260001792,76398592,76472320,260001792,76886016,76902400,260001792,234455040,241541120,260001792,260235264,267235328,260235264,0,0,0,33,33,71456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ok
variants,sax-scalar-unique-fallback,NodePerformanceTest-glb,3,false,2193423.7999999998,18834.600000000002,323.19999999999999,18511.400000000001,675269.09999999998,0.29999999999999999,4065.3000000000002,1931.1000000000001,1862.4000000000003,3871.5,862467.69999999995,602812.80000000005,29946.299999999999,160882.29999999999,1.2,4,115630.60000000001,23.5,929.39999999999998,162558.89999999999,85951.600000000006,52050.599999999999,4.7000000000000002,1056.9000000000001,1.1000000000000001,23659.5,25.300000000000001,0,0,0,0,37986536,12368440,26205746,28483.099999999999,1463.2,25618068,587678,22024192,18423808,260235264,76726272,74833920,260235264,76726272,74833920,260235264,76775424,75055104,260235264,77262848,75542528,260235264,233517056,240406528,260235264,259358720,266080256,260235264,0,0,0,33,33,71456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ok
variants,sax-scalar-unique-fallback,NodePerformanceTest-glb,4,false,1985072.5,15432.400000000001,384.69999999999999,15047.700000000001,523137.79999999999,0.29999999999999999,3936.9000000000001,1808.2999999999995,1766.2000000000003,3746.9000000000001,801903.90000000002,606802.90000000002,33818.699999999997,162080.29999999999,1.3999999999999999,4.4000000000000004,117293.60000000001,12.300000000000001,321.30000000000001,163565.5,86987.899999999994,49604.199999999997,5.0999999999999996,1027.0999999999999,1,25825.299999999999,40.899999999999999,0,0,0,0,37986536,12368440,26205746,31939.5,1879.2,25618068,587678,21405696,17485824,260235264,77484032,74977280,260235264,77484032,74977280,260235264,77529088,75022336,260235264,78016512,75509760,260235264,233377792,240287744,260235264,259190784,265961472,260235264,0,0,0,33,33,71456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ok
variants,sax-scalar-unique-fallback,NodePerformanceTest-glb,5,false,1929706.8999999999,14731.4,375.39999999999998,14356,501619.79999999999,0.29999999999999999,3937.1999999999998,1855.8,1802.4999999999998,3747.1999999999998,773587.80000000005,605092.5,30712.099999999999,162844.5,1.1000000000000001,5.0999999999999996,128482.3,10.6,288.19999999999999,157811.10000000001,78918.300000000003,47814.599999999999,4.5999999999999996,1042.4000000000001,0.80000000000000004,27810.599999999999,25.800000000000001,0,0,0,0,37986536,12368440,26205746,29241.599999999999,1470.5,25618068,587678,21446656,18194432,260235264,77492224,75022336,260235264,77492224,75022336,260235264,77549568,75284480,260235264,78036992,75776000,260235264,233988096,240644096,260235264,259842048,266317824,260235264,0,0,0,33,33,71456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ok
variants,sax-scalar-unique-fallback,NodePerformanceTest-glb,6,false,1939792.8999999999,14562.9,374.30000000000001,14188.6,501156,0.29999999999999999,4203.8999999999996,2045.4000000000001,1993.4000000000001,4006.8000000000002,797362.59999999998,591687.09999999998,30791,158659.70000000001,1.1000000000000001,4.2999999999999998,118664.3,10.6,272.30000000000001,156358.39999999999,80360.300000000003,49751.699999999997,5.2000000000000002,1078.5,1,26459.900000000001,26,0,0,0,0,37986536,12368440,26205746,29300.599999999999,1490.4000000000001,25618068,587678,22126592,18251776,260235264,76980224,74391552,260235264,76980224,74391552,260235264,77033472,74440704,260235264,77393920,74801152,260235264,233832448,240603136,260235264,259645440,266276864,260235264,0,0,0,33,33,71456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ok
variants,sax-scalar-unique-fallback,NodePerformanceTest-glb,7,false,1970753,14425.299999999999,345.89999999999998,14079.4,524611.19999999995,0.29999999999999999,3919.5,1903.2000000000003,1832.8999999999996,3729.5,794020.40000000002,603617,30132.599999999999,166144.20000000001,1.1000000000000001,4.5,123552.60000000001,11.699999999999999,238.69999999999999,156742.29999999999,80808.699999999997,49606.199999999997,4.7000000000000002,1067.2,0.80000000000000004,25375.599999999999,24.800000000000001,0,0,0,0,37986536,12368440,26205746,28724.299999999999,1408.3,25618068,587678,22159360,18255872,260235264,76472320,74063872,260235264,76472320,74063872,260235264,76521472,75137024,260235264,77004800,75620352,260235264,233840640,240680960,260235264,259633152,266354688,260235264,0,0,0,33,33,71456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ok
