"implementation","source_commit","case_id","asset","format","operation","tier","complexity_class","sample_class","configured_samples","extension_coverage","extensions_used","sample","order_seed","branch_order_position","elapsed_us","input_bytes","output_bytes","output_file_count","output_set_sha256","semantic_status","process_peak_working_set_bytes"
"rapidjson-1.9.5","743b7ecd749a53e8d848db56839752a65205e915","ABeautifulGame-glb","ABeautifulGame","glb","export","large/material-texture","large","large","30","typed-only","KHR_materials_transmission;KHR_materials_volume","4","1004","2","252142.9","42977928","42978040","1","FFCE58EE009EE70F083582E9EA96434C475B839E61039C19CE4B8C4CC5DFFC4E","ok","394821632"
"rapidjson-1.9.5","743b7ecd749a53e8d848db56839752a65205e915","MorphStressTest-glb","MorphStressTest","glb","load","medium/geometry-animation","medium","standard","100","core-only","","5","1005","1","6724.9","575900","0","0","","ok","399024128"
"rapidjson-1.9.5","743b7ecd749a53e8d848db56839752a65205e915","IridescenceSuzanne-glb","IridescenceSuzanne","glb","export","medium/material-scene","medium","standard","100","mixed-typed-raw","KHR_lights_punctual;KHR_materials_ior;KHR_materials_iridescence;KHR_materials_transmission;KHR_materials_volume","5","1005","1","5869.9","507608","507344","1","C9E0F75BA61F3D8DEFDCED783E5AE753F67AFA01BD8464ED2EE81C710DA9F889","ok","399024128"
"rapidjson-1.9.5","743b7ecd749a53e8d848db56839752a65205e915","Avocado-gltf","Avocado","gltf","load","medium/texture-heavy","medium","standard","100","core-only","","5","1005","1","23655.6","8110895","0","0","","ok","399024128"
"rapidjson-1.9.5","743b7ecd749a53e8d848db56839752a65205e915","SimpleInstancing-glb","SimpleInstancing","glb","export","small/scene-instancing","small","standard","100","typed-only","EXT_mesh_gpu_instancing","5","1005","1","1616.3","7356","7288","1","984EA3F81A9E9B0675E6E5049ABF173A321FE27DE96A63BFC95B0D254CEE89D1","ok","399024128"
"rapidjson-1.9.5","743b7ecd749a53e8d848db56839752a65205e915","SimpleInstancing-glb","SimpleInstancing","glb","load","small/scene-instancing","small","standard","100","typed-only","EXT_mesh_gpu_instancing","5","1005","1","6020.4","7356","0","0","","ok","399024128"
"rapidjson-1.9.5","743b7ecd749a53e8d848db56839752a65205e915","MorphStressTest-glb","MorphStressTest","glb","export","medium/geometry-animation","medium","standard","100","core-only","","5","1005","1","7617.9","575900","576088","1","CDA1351EF0C8C769370AC8A8864AA69ED8954A545B4C2DEC8E93582523D8B9AE","ok","399024128"
"rapidjson-1.9.5","743b7ecd749a53e8d848db56839752a65205e915","SimpleInstancing-glb","SimpleInstancing","glb","roundtrip","small/scene-instancing","small","standard","100","typed-only","EXT_mesh_gpu_instancing","5","1005","1","7319.6","7356","7288","1","984EA3F81A9E9B0675E6E5049ABF173A321FE27DE96A63BFC95B0D254CEE89D1","ok","399024128"
"rapidjson-1.9.5","743b7ecd749a53e8d848db56839752a65205e915","NodePerformanceTest-glb","NodePerformanceTest","glb","export","large/scene-structure","large","large","30","raw-only","KHR_lights_punctual","5","1005","1","347331","37986536","38031536","1","C2DB67A10C8FE71FAA30C0815323CAD591985B7C24B412AB59D2AC6ACEFB3726","ok","399024128"
"rapidjson-1.9.5","743b7ecd749a53e8d848db56839752a65205e915","Avocado-glb","Avocado","glb","load","medium/texture-heavy","medium","standard","100","core-only","","5","1005","1","20563.7","8110040","0","0","","ok","399024128"
"rapidjson-1.9.5","743b7ecd749a53e8d848db56839752a65205e915","SheenTestGrid-glb","SheenTestGrid","glb","roundtrip","medium/material-grid","medium","standard","100","typed-only","KHR_materials_sheen","5","1005","1","20537.6","1841064","1840956","1","8D1FF3E6C825A90C141101B129A3179D67CF43EE893D4EE82AB7A92C638642EE","ok","399024128"
"rapidjson-1.9.5","743b7ecd749a53e8d848db56839752a65205e915","MaterialsVariantsShoe-glb","MaterialsVariantsShoe","glb","roundtrip","medium/material-texture","medium","standard","100","raw-only","KHR_materials_variants","5","1005","1","83987.8","7833592","7832868","1","980911BAC4FE6B9B1DB899713A70DD54C56C4617D29BA388E30317A7713F5D5F","ok","399024128"
"rapidjson-1.9.5","743b7ecd749a53e8d848db56839752a65205e915","SheenTestGrid-glb","SheenTestGrid","glb","load","medium/material-grid","medium","standard","100","typed-only","KHR_materials_sheen","5","1005","1","8480.9","1841064","0","0","","ok","399024128"
"rapidjson-1.9.5","743b7ecd749a53e8d848db56839752a65205e915","Box-gltf","Box","gltf","roundtrip","small/core","small","standard","100","core-only","","5","1005","1","4532.5","3546","1618","2","9BA5254B1E66D656D6CD07CC10D829597E5151E98F7DBCAA59A6C5807532388D","ok","399024128"
"rapidjson-1.9.5","743b7ecd749a53e8d848db56839752a65205e915","NodePerformanceTest-glb","NodePerformanceTest","glb","load","large/scene-structure","large","large","30","raw-only","KHR_lights_punctual","5","1005","1","1990084.9","37986536","0","0","","ok","399024128"
"rapidjson-1.9.5","743b7ecd749a53e8d848db56839752a65205e915","Avocado-gltf","Avocado","gltf","export","medium/texture-heavy","medium","standard","100","core-only","","5","1005","1","4965.3","8110895","8109906","5","C72227178574600C360CE50E5B5965D8A785D0BC17589F19D16D2E1502BC4836","ok","399024128"
"rapidjson-1.9.5","743b7ecd749a53e8d848db56839752a65205e915","ABeautifulGame-draco-glb","ABeautifulGame","glb","export","large/compressed-material","large","large","30","mixed-typed-raw","KHR_draco_mesh_compression;KHR_materials_transmission;KHR_materials_volume;KHR_texture_basisu","5","1005","1","86210.9","12105252","12105120","1","0D0A4B9696AF57CC8BC549D12BAD098041B7A876BEF57E889250FC060FB04A83","ok","399024128"
"rapidjson-1.9.5","743b7ecd749a53e8d848db56839752a65205e915","ABeautifulGame-glb","ABeautifulGame","glb","load","large/material-texture","large","large","30","typed-only","KHR_materials_transmission;KHR_materials_volume","5","1005","1","82823.6","42977928","0","0","","ok","399024128"
"rapidjson-1.9.5","743b7ecd749a53e8d848db56839752a65205e915","Box-gltf","Box","gltf","export","small/core","small","standard","100","core-only","","5","1005","1","805.8","3546","1618","2","9BA5254B1E66D656D6CD07CC10D829597E5151E98F7DBCAA59A6C5807532388D","ok","399024128"
"rapidjson-1.9.5","743b7ecd749a53e8d848db56839752a65205e915","SheenTestGrid-glb","SheenTestGrid","glb","export","medium/material-grid","medium","standard","100","typed-only","KHR_materials_sheen","5","1005","1","12696.1","1841064","1840956","1","8D1FF3E6C825A90C141101B129A3179D67CF43EE893D4EE82AB7A92C638642EE","ok","399024128"
"rapidjson-1.9.5","743b7ecd749a53e8d848db56839752a65205e915","MaterialsVariantsShoe-glb","MaterialsVariantsShoe","glb","export","medium/material-texture","medium","standard","100","raw-only","KHR_materials_variants","5","1005","1","47962.1","7833592","7832868","1","980911BAC4FE6B9B1DB899713A70DD54C56C4617D29BA388E30317A7713F5D5F","ok","399024128"
"rapidjson-1.9.5","743b7ecd749a53e8d848db56839752a65205e915","IridescenceSuzanne-glb","IridescenceSuzanne","glb","load","medium/material-scene","medium","standard","100","mixed-typed-raw","KHR_lights_punctual;KHR_materials_ior;KHR_materials_iridescence;KHR_materials_transmission;KHR_materials_volume","5","1005","1","4193.8","507608","0","0","","ok","399024128"
"rapidjson-1.9.5","743b7ecd749a53e8d848db56839752a65205e915","MorphStressTest-glb","MorphStressTest","glb","roundtrip","medium/geometry-animation","medium","standard","100","core-only","","5","1005","1","9681.3","575900","576088","1","CDA1351EF0C8C769370AC8A8864AA69ED8954A545B4C2DEC8E93582523D8B9AE","ok","399024128"
"rapidjson-1.9.5","743b7ecd749a53e8d848db56839752a65205e915","Avocado-glb","Avocado","glb","roundtrip","medium/texture-heavy","medium","standard","100","core-only","","5","1005","1","70452.7","8110040","8110104","1","DC2AB7E28D10AB39C1BB0E8F8408461872DAE99A1241E71DD91CA53901724CA0","ok","399024128"
"rapidjson-1.9.5","743b7ecd749a53e8d848db56839752a65205e915","Box-gltf","Box","gltf","load","small/core","small","standard","100","core-only","","5","1005","1","3188.6","3546","0","0","","ok","399024128"
"rapidjson-1.9.5","743b7ecd749a53e8d848db56839752a65205e915","Box-glb","Box","glb","roundtrip","small/core","small","standard","100","core-only","","5","1005","1","3100.9","1664","1632","1","80503A0DF23E35679EEF3E3ED6E527B6EEA00D8265BC7D2AAF4CEC4A36CF8D1B","ok","399024128"
"rapidjson-1.9.5","743b7ecd749a53e8d848db56839752a65205e915","EmissiveStrengthTest-glb","EmissiveStrengthTest","glb","roundtrip","small/material-grid","small","standard","100","raw-only","KHR_materials_emissive_strength","5","1005","1","4418.4","10668","10908","1","5180108EE16C435C6629C9D1367FFB88E2912BB31020A312AA46F5A1DABE1A33","ok","399024128"
"rapidjson-1.9.5","743b7ecd749a53e8d848db56839752a65205e915","TextureTransformMultiTest-glb","TextureTransformMultiTest","glb","load","medium/material-grid","medium","standard","100","typed-only","KHR_materials_clearcoat;KHR_materials_unlit;KHR_texture_transform","5","1005","1","6567.4","388264","0","0","","ok","399024128"
"rapidjson-1.9.5","743b7ecd749a53e8d848db56839752a65205e915","ABeautifulGame-draco-glb","ABeautifulGame","glb","load","large/compressed-material","large","large","30","mixed-typed-raw","KHR_draco_mesh_compression;KHR_materials_transmission;KHR_materials_volume;KHR_texture_basisu","5","1005","1","32754.1","12105252","0","0","","ok","399024128"
"rapidjson-1.9.5","743b7ecd749a53e8d848db56839752a65205e915","Avocado-glb","Avocado","glb","export","medium/texture-heavy","medium","standard","100","core-only","","5","1005","1","54112.5","8110040","8110104","1","DC2AB7E28D10AB39C1BB0E8F8408461872DAE99A1241E71DD91CA53901724CA0","ok","399024128"
"rapidjson-1.9.5","743b7ecd749a53e8d848db56839752a65205e915","Avocado-gltf","Avocado","gltf","roundtrip","medium/texture-heavy","medium","standard","100","core-only","","5","1005","1","21275.2","8110895","8109906","5","C72227178574600C360CE50E5B5965D8A785D0BC17589F19D16D2E1502BC4836","ok","399024128"
"rapidjson-1.9.5","743b7ecd749a53e8d848db56839752a65205e915","SpecularTest-glb","SpecularTest","glb","load","small/material-grid","small","standard","100","typed-only","KHR_materials_specular","5","1005","1","4940.2","223376","0","0","","ok","399024128"
"rapidjson-1.9.5","743b7ecd749a53e8d848db56839752a65205e915","EmissiveStrengthTest-glb","EmissiveStrengthTest","glb","export","small/material-grid","small","standard","100","raw-only","KHR_materials_emissive_strength","5","1005","1","655.2","10668","10908","1","5180108EE16C435C6629C9D1367FFB88E2912BB31020A312AA46F5A1DABE1A33","ok","399024128"
"rapidjson-1.9.5","743b7ecd749a53e8d848db56839752a65205e915","XmpMetadataRoundedCube-glb","XmpMetadataRoundedCube","glb","load","small/metadata","small","standard","100","raw-only","KHR_xmp_json_ld","5","1005","1","3023.9","105936","0","0","","ok","399024128"
"rapidjson-1.9.5","743b7ecd749a53e8d848db56839752a65205e915","Box-glb","Box","glb","export","small/core","small","standard","100","core-only","","5","1005","1","581.3","1664","1632","1","80503A0DF23E35679EEF3E3ED6E527B6EEA00D8265BC7D2AAF4CEC4A36CF8D1B","ok","399024128"
"rapidjson-1.9.5","743b7ecd749a53e8d848db56839752a65205e915","Box-glb","Box","glb","load","small/core","small","standard","100","core-only","","5","1005","1","2494.7","1664","0","0","","ok","399024128"
"rapidjson-1.9.5","743b7ecd749a53e8d848db56839752a65205e915","SpecularTest-glb","SpecularTest","glb","export","small/material-grid","small","standard","100","typed-only","KHR_materials_specular","5","1005","1","2189.3","223376","224024","1","5DBC109D119548279158BF08048F87D3E025FD2D293EA89D89FC3FF80A42FBC6","ok","399024128"
"rapidjson-1.9.5","743b7ecd749a53e8d848db56839752a65205e915","NodePerformanceTest-glb","NodePerformanceTest","glb","roundtrip","large/scene-structure","large","large","30","raw-only","KHR_lights_punctual","5","1005","1","2335709.1","37986536","38031536","1","C2DB67A10C8FE71FAA30C0815323CAD591985B7C24B412AB59D2AC6ACEFB3726","ok","399024128"
"rapidjson-1.9.5","743b7ecd749a53e8d848db56839752a65205e915","ABeautifulGame-glb","ABeautifulGame","glb","export","large/material-texture","large","large","30","typed-only","KHR_materials_transmission;KHR_materials_volume","5","1005","1","251977.6","42977928","42978040","1","FFCE58EE009EE70F083582E9EA96434C475B839E61039C19CE4B8C4CC5DFFC4E","ok","399024128"
"rapidjson-1.9.5","743b7ecd749a53e8d848db56839752a65205e915","IridescenceSuzanne-glb","IridescenceSuzanne","glb","roundtrip","medium/material-scene","medium","standard","100","mixed-typed-raw","KHR_lights_punctual;KHR_materials_ior;KHR_materials_iridescence;KHR_materials_transmission;KHR_materials_volume","5","1005","1","7476.3","507608","507344","1","C9E0F75BA61F3D8DEFDCED783E5AE753F67AFA01BD8464ED2EE81C710DA9F889","ok","399024128"
"rapidjson-1.9.5","743b7ecd749a53e8d848db56839752a65205e915","TextureTransformMultiTest-glb","TextureTransformMultiTest","glb","export","medium/material-grid","medium","standard","100","typed-only","KHR_materials_clearcoat;KHR_materials_unlit;KHR_texture_transform","5","1005","1","3374.7","388264","387988","1","532223B27BEDB8F932730FC36EBA7161A4950C39574DF0C09BCEEB08B3D36098","ok","399024128"
"rapidjson-1.9.5","743b7ecd749a53e8d848db56839752a65205e915","MaterialsVariantsShoe-glb","MaterialsVariantsShoe","glb","load","medium/material-texture","medium","standard","100","raw-only","KHR_materials_variants","5","1005","1","19657.5","7833592","0","0","","ok","399024128"
"rapidjson-1.9.5","743b7ecd749a53e8d848db56839752a65205e915","EmissiveStrengthTest-glb","EmissiveStrengthTest","glb","load","small/material-grid","small","standard","100","raw-only","KHR_materials_emissive_strength","5","1005","1","3367.3","10668","0","0","","ok","399024128"
"rapidjson-1.9.5","743b7ecd749a53e8d848db56839752a65205e915","ABeautifulGame-glb","ABeautifulGame","glb","roundtrip","large/material-texture","large","large","30","typed-only","KHR_materials_transmission;KHR_materials_volume","5","1005","1","323208","42977928","42978040","1","FFCE58EE009EE70F083582E9EA96434C475B839E61039C19CE4B8C4CC5DFFC4E","ok","399024128"
"rapidjson-1.9.5","743b7ecd749a53e8d848db56839752a65205e915","SpecularTest-glb","SpecularTest","glb","roundtrip","small/material-grid","small","standard","100","typed-only","KHR_materials_specular","5","1005","1","9533.5","223376","224024","1","5DBC109D119548279158BF08048F87D3E025FD2D293EA89D89FC3FF80A42FBC6","ok","399024128"
"rapidjson-1.9.5","743b7ecd749a53e8d848db56839752a65205e915","TextureTransformMultiTest-glb","TextureTransformMultiTest","glb","roundtrip","medium/material-grid","medium","standard","100","typed-only","KHR_materials_clearcoat;KHR_materials_unlit;KHR_texture_transform","5","1005","1","11402","388264","387988","1","532223B27BEDB8F932730FC36EBA7161A4950C39574DF0C09BCEEB08B3D36098","ok","399024128"
"rapidjson-1.9.5","743b7ecd749a53e8d848db56839752a65205e915","XmpMetadataRoundedCube-glb","XmpMetadataRoundedCube","glb","export","small/metadata","small","standard","100","raw-only","KHR_xmp_json_ld","5","1005","1","1283.7","105936","105908","1","CE8E72E4F045900D251EAC61D064692053D71B18EDA4CDFF98E757D6EE937988","ok","399024128"
"rapidjson-1.9.5","743b7ecd749a53e8d848db56839752a65205e915","XmpMetadataRoundedCube-glb","XmpMetadataRoundedCube","glb","roundtrip","small/metadata","small","standard","100","raw-only","KHR_xmp_json_ld","5","1005","1","3773.3","105936","105908","1","CE8E72E4F045900D251EAC61D064692053D71B18EDA4CDFF98E757D6EE937988","ok","399024128"
"rapidjson-1.9.5","743b7ecd749a53e8d848db56839752a65205e915","ABeautifulGame-draco-glb","ABeautifulGame","glb","roundtrip","large/compressed-material","large","large","30","mixed-typed-raw","KHR_draco_mesh_compression;KHR_materials_transmission;KHR_materials_volume;KHR_texture_basisu","5","1005","1","102093.9","12105252","12105120","1","0D0A4B9696AF57CC8BC549D12BAD098041B7A876BEF57E889250FC060FB04A83","ok","399024128"
"rapidjson-1.9.5","743b7ecd749a53e8d848db56839752a65205e915","NodePerformanceTest-glb","NodePerformanceTest","glb","roundtrip","large/scene-structure","large","large","30","raw-only","KHR_lights_punctual","6","1006","2","2199393.5","37986536","38031536","1","C2DB67A10C8FE71FAA30C0815323CAD591985B7C24B412AB59D2AC6ACEFB3726","ok","417124352"
"rapidjson-1.9.5","743b7ecd749a53e8d848db56839752a65205e915","MaterialsVariantsShoe-glb","MaterialsVariantsShoe","glb","roundtrip","medium/material-texture","medium","standard","100","raw-only","KHR_materials_variants","6","1006","2","76098.4","7833592","7832868","1","980911BAC4FE6B9B1DB899713A70DD54C56C4617D29BA388E30317A7713F5D5F","ok","417124352"
"rapidjson-1.9.5","743b7ecd749a53e8d848db56839752a65205e915","Avocado-gltf","Avocado","gltf","export","medium/texture-heavy","medium","standard","100","core-only","","6","1006","2","4973","8110895","8109906","5","C72227178574600C360CE50E5B5965D8A785D0BC17589F19D16D2E1502BC4836","ok","417124352"
"rapidjson-1.9.5","743b7ecd749a53e8d848db56839752a65205e915","IridescenceSuzanne-glb","IridescenceSuzanne","glb","export","medium/material-scene","medium","standard","100","mixed-typed-raw","KHR_lights_punctual;KHR_materials_ior;KHR_materials_iridescence;KHR_materials_transmission;KHR_materials_volume","6","1006","2","4785.2","507608","507344","1","C9E0F75BA61F3D8DEFDCED783E5AE753F67AFA01BD8464ED2EE81C710DA9F889","ok","417124352"
"rapidjson-1.9.5","743b7ecd749a53e8d848db56839752a65205e915","Avocado-glb","Avocado","glb","roundtrip","medium/texture-heavy","medium","standard","100","core-only","","6","1006","2","143133.9","8110040","8110104","1","DC2AB7E28D10AB39C1BB0E8F8408461872DAE99A1241E71DD91CA53901724CA0","ok","417124352"
"rapidjson-1.9.5","743b7ecd749a53e8d848db56839752a65205e915","Box-glb","Box","glb","roundtrip","small/core","small","standard","100","core-only","","6","1006","2","3341","1664","1632","1","80503A0DF23E35679EEF3E3ED6E527B6EEA00D8265BC7D2AAF4CEC4A36CF8D1B","ok","417124352"
"rapidjson-1.9.5","743b7ecd749a53e8d848db56839752a65205e915","ABeautifulGame-glb","ABeautifulGame","glb","load","large/material-texture","large","large","30","typed-only","KHR_materials_transmission;KHR_materials_volume","6","1006","2","75424.5","42977928","0","0","","ok","417124352"
"rapidjson-1.9.5","743b7ecd749a53e8d848db56839752a65205e915","IridescenceSuzanne-glb","IridescenceSuzanne","glb","roundtrip","medium/material-scene","medium","standard","100","mixed-typed-raw","KHR_lights_punctual;KHR_materials_ior;KHR_materials_iridescence;KHR_materials_transmission;KHR_materials_volume","6","1006","2","7465.4","507608","507344","1","C9E0F75BA61F3D8DEFDCED783E5AE753F67AFA01BD8464ED2EE81C710DA9F889","ok","417124352"
"rapidjson-1.9.5","743b7ecd749a53e8d848db56839752a65205e915","XmpMetadataRoundedCube-glb","XmpMetadataRoundedCube","glb","load","small/metadata","small","standard","100","raw-only","KHR_xmp_json_ld","6","1006","2","2862.8","105936","0","0","","ok","417124352"
"rapidjson-1.9.5","743b7ecd749a53e8d848db56839752a65205e915","Box-gltf","Box","gltf","load","small/core","small","standard","100","core-only","","6","1006","2","3735.1","3546","0","0","","ok","417124352"
"rapidjson-1.9.5","743b7ecd749a53e8d848db56839752a65205e915","EmissiveStrengthTest-glb","EmissiveStrengthTest","glb","export","small/material-grid","small","standard","100","raw-only","KHR_materials_emissive_strength","6","1006","2","1017.1","10668","10908","1","5180108EE16C435C6629C9D1367FFB88E2912BB31020A312AA46F5A1DABE1A33","ok","417124352"
"rapidjson-1.9.5","743b7ecd749a53e8d848db56839752a65205e915","SimpleInstancing-glb","SimpleInstancing","glb","roundtrip","small/scene-instancing","small","standard","100","typed-only","EXT_mesh_gpu_instancing","6","1006","2","5981.8","7356","7288","1","984EA3F81A9E9B0675E6E5049ABF173A321FE27DE96A63BFC95B0D254CEE89D1","ok","417124352"
"rapidjson-1.9.5","743b7ecd749a53e8d848db56839752a65205e915","EmissiveStrengthTest-glb","EmissiveStrengthTest","glb","load","small/material-grid","small","standard","100","raw-only","KHR_materials_emissive_strength","6","1006","2","3679.8","10668","0","0","","ok","417124352"
"rapidjson-1.9.5","743b7ecd749a53e8d848db56839752a65205e915","MaterialsVariantsShoe-glb","MaterialsVariantsShoe","glb","load","medium/material-texture","medium","standard","100","raw-only","KHR_materials_variants","6","1006","2","22353.7","7833592","0","0","","ok","417124352"
"rapidjson-1.9.5","743b7ecd749a53e8d848db56839752a65205e915","MorphStressTest-glb","MorphStressTest","glb","load","medium/geometry-animation","medium","standard","100","core-only","","6","1006","2","6933.1","575900","0","0","","ok","417124352"
"rapidjson-1.9.5","743b7ecd749a53e8d848db56839752a65205e915","ABeautifulGame-draco-glb","ABeautifulGame","glb","roundtrip","large/compressed-material","large","large","30","mixed-typed-raw","KHR_draco_mesh_compression;KHR_materials_transmission;KHR_materials_volume;KHR_texture_basisu","6","1006","2","110391.3","12105252","12105120","1","0D0A4B9696AF57CC8BC549D12BAD098041B7A876BEF57E889250FC060FB04A83","ok","417124352"
"rapidjson-1.9.5","743b7ecd749a53e8d848db56839752a65205e915","SheenTestGrid-glb","SheenTestGrid","glb","export","medium/material-grid","medium","standard","100","typed-only","KHR_materials_sheen","6","1006","2","11874.9","1841064","1840956","1","8D1FF3E6C825A90C141101B129A3179D67CF43EE893D4EE82AB7A92C638642EE","ok","417124352"
"rapidjson-1.9.5","743b7ecd749a53e8d848db56839752a65205e915","Avocado-gltf","Avocado","gltf","roundtrip","medium/texture-heavy","medium","standard","100","core-only","","6","1006","2","21159.7","8110895","8109906","5","C72227178574600C360CE50E5B5965D8A785D0BC17589F19D16D2E1502BC4836","ok","417124352"
"rapidjson-1.9.5","743b7ecd749a53e8d848db56839752a65205e915","XmpMetadataRoundedCube-glb","XmpMetadataRoundedCube","glb","roundtrip","small/metadata","small","standard","100","raw-only","KHR_xmp_json_ld","6","1006","2","4052.9","105936","105908","1","CE8E72E4F045900D251EAC61D064692053D71B18EDA4CDFF98E757D6EE937988","ok","417124352"
"rapidjson-1.9.5","743b7ecd749a53e8d848db56839752a65205e915","SpecularTest-glb","SpecularTest","glb","load","small/material-grid","small","standard","100","typed-only","KHR_materials_specular","6","1006","2","4362.4","223376","0","0","","ok","417124352"
"rapidjson-1.9.5","743b7ecd749a53e8d848db56839752a65205e915","IridescenceSuzanne-glb","IridescenceSuzanne","glb","load","medium/material-scene","medium","standard","100","mixed-typed-raw","KHR_lights_punctual;KHR_materials_ior;KHR_materials_iridescence;KHR_materials_transmission;KHR_materials_volume","6","1006","2","4091.2","507608","0","0","","ok","417124352"
"rapidjson-1.9.5","743b7ecd749a53e8d848db56839752a65205e915","Box-glb","Box","glb","export","small/core","small","standard","100","core-only","","6","1006","2","604.1","1664","1632","1","80503A0DF23E35679EEF3E3ED6E527B6EEA00D8265BC7D2AAF4CEC4A36CF8D1B","ok","417124352"
"rapidjson-1.9.5","743b7ecd749a53e8d848db56839752a65205e915","Box-gltf","Box","gltf","roundtrip","small/core","small","standard","100","core-only","","6","1006","2","3559.5","3546","1618","2","9BA5254B1E66D656D6CD07CC10D829597E5151E98F7DBCAA59A6C5807532388D","ok","417124352"
"rapidjson-1.9.5","743b7ecd749a53e8d848db56839752a65205e915","Avocado-glb","Avocado","glb","export","medium/texture-heavy","medium","standard","100","core-only","","6","1006","2","47996.3","8110040","8110104","1","DC2AB7E28D10AB39C1BB0E8F8408461872DAE99A1241E71DD91CA53901724CA0","ok","417124352"
"rapidjson-1.9.5","743b7ecd749a53e8d848db56839752a65205e915","TextureTransformMultiTest-glb","TextureTransformMultiTest","glb","export","medium/material-grid","medium","standard","100","typed-only","KHR_materials_clearcoat;KHR_materials_unlit;KHR_texture_transform","6","1006","2","3358.9","388264","387988","1","532223B27BEDB8F932730FC36EBA7161A4950C39574DF0C09BCEEB08B3D36098","ok","417124352"
"rapidjson-1.9.5","743b7ecd749a53e8d848db56839752a65205e915","SimpleInstancing-glb","SimpleInstancing","glb","load","small/scene-instancing","small","standard","100","typed-only","EXT_mesh_gpu_instancing","6","1006","2","2727.6","7356","0","0","","ok","417124352"
"rapidjson-1.9.5","743b7ecd749a53e8d848db56839752a65205e915","SheenTestGrid-glb","SheenTestGrid","glb","load","medium/material-grid","medium","standard","100","typed-only","KHR_materials_sheen","6","1006","2","7400.5","1841064","0","0","","ok","417124352"
"rapidjson-1.9.5","743b7ecd749a53e8d848db56839752a65205e915","MorphStressTest-glb","MorphStressTest","glb","roundtrip","medium/geometry-animation","medium","standard","100","core-only","","6","1006","2","9798.2","575900","576088","1","CDA1351EF0C8C769370AC8A8864AA69ED8954A545B4C2DEC8E93582523D8B9AE","ok","417124352"
"rapidjson-1.9.5","743b7ecd749a53e8d848db56839752a65205e915","SimpleInstancing-glb","SimpleInstancing","glb","export","small/scene-instancing","small","standard","100","typed-only","EXT_mesh_gpu_instancing","6","1006","2","686.2","7356","7288","1","984EA3F81A9E9B0675E6E5049ABF173A321FE27DE96A63BFC95B0D254CEE89D1","ok","417124352"
"rapidjson-1.9.5","743b7ecd749a53e8d848db56839752a65205e915","XmpMetadataRoundedCube-glb","XmpMetadataRoundedCube","glb","export","small/metadata","small","standard","100","raw-only","KHR_xmp_json_ld","6","1006","2","1530.9","105936","105908","1","CE8E72E4F045900D251EAC61D064692053D71B18EDA4CDFF98E757D6EE937988","ok","417124352"
"rapidjson-1.9.5","743b7ecd749a53e8d848db56839752a65205e915","ABeautifulGame-draco-glb","ABeautifulGame","glb","export","large/compressed-material","large","large","30","mixed-typed-raw","KHR_draco_mesh_compression;KHR_materials_transmission;KHR_materials_volume;KHR_texture_basisu","6","1006","2","72020.8","12105252","12105120","1","0D0A4B9696AF57CC8BC549D12BAD098041B7A876BEF57E889250FC060FB04A83","ok","417124352"
"rapidjson-1.9.5","743b7ecd749a53e8d848db56839752a65205e915","MorphStressTest-glb","MorphStressTest","glb","export","medium/geometry-animation","medium","standard","100","core-only","","6","1006","2","4207.1","575900","576088","1","CDA1351EF0C8C769370AC8A8864AA69ED8954A545B4C2DEC8E93582523D8B9AE","ok","417124352"
"rapidjson-1.9.5","743b7ecd749a53e8d848db56839752a65205e915","SpecularTest-glb","SpecularTest","glb","export","small/material-grid","small","standard","100","typed-only","KHR_materials_specular","6","1006","2","2203","223376","224024","1","5DBC109D119548279158BF08048F87D3E025FD2D293EA89D89FC3FF80A42FBC6","ok","417124352"
"rapidjson-1.9.5","743b7ecd749a53e8d848db56839752a65205e915","SpecularTest-glb","SpecularTest","glb","roundtrip","small/material-grid","small","standard","100","typed-only","KHR_materials_specular","6","1006","2","6930.8","223376","224024","1","5DBC109D119548279158BF08048F87D3E025FD2D293EA89D89FC3FF80A42FBC6","ok","417124352"
"rapidjson-1.9.5","743b7ecd749a53e8d848db56839752a65205e915","Avocado-glb","Avocado","glb","load","medium/texture-heavy","medium","standard","100","core-only","","6","1006","2","21311.8","8110040","0","0","","ok","417124352"
"rapidjson-1.9.5","743b7ecd749a53e8d848db56839752a65205e915","ABeautifulGame-glb","ABeautifulGame","glb","roundtrip","large/material-texture","large","large","30","typed-only","KHR_materials_transmission;KHR_materials_volume","6","1006","2","332969.7","42977928","42978040","1","FFCE58EE009EE70F083582E9EA96434C475B839E61039C19CE4B8C4CC5DFFC4E","ok","417124352"
"rapidjson-1.9.5","743b7ecd749a53e8d848db56839752a65205e915","NodePerformanceTest-glb","NodePerformanceTest","glb","export","large/scene-structure","large","large","30","raw-only","KHR_lights_punctual","6","1006","2","305288.4","37986536","38031536","1","C2DB67A10C8FE71FAA30C0815323CAD591985B7C24B412AB59D2AC6ACEFB3726","ok","417124352"
"rapidjson-1.9.5","743b7ecd749a53e8d848db56839752a65205e915","EmissiveStrengthTest-glb","EmissiveStrengthTest","glb","roundtrip","small/material-grid","small","standard","100","raw-only","KHR_materials_emissive_strength","6","1006","2","4328.4","10668","10908","1","5180108EE16C435C6629C9D1367FFB88E2912BB31020A312AA46F5A1DABE1A33","ok","417124352"
