"implementation","source_commit","case_id","asset","format","operation","tier","complexity_class","sample_class","configured_samples","extension_coverage","extensions_used","sample","order_seed","branch_order_position","elapsed_us","input_bytes","output_bytes","output_file_count","output_set_sha256","semantic_status","process_peak_working_set_bytes"
"nlohmann-2.0.0","dc9c9f78dc33b9df5201e28dea2eeddcb5aa7b2e","TextureTransformMultiTest-glb","TextureTransformMultiTest","glb","export","medium/material-grid","medium","standard","100","typed-only","KHR_materials_clearcoat;KHR_materials_unlit;KHR_texture_transform","53","1053","2","4529.7","388264","387988","1","46A349FD2C818CDE428794C1FBB1B94057F44AB92EB11F758B4F11DCEB72EB1B","ok","42872832"
"nlohmann-2.0.0","dc9c9f78dc33b9df5201e28dea2eeddcb5aa7b2e","XmpMetadataRoundedCube-glb","XmpMetadataRoundedCube","glb","export","small/metadata","small","standard","100","raw-only","KHR_xmp_json_ld","53","1053","2","1534.5","105936","105908","1","A1E73A37B2ECF1DAB7BB03187B554F74A31ECA9EE10A9B75908743150B5C7086","ok","42872832"
"nlohmann-2.0.0","dc9c9f78dc33b9df5201e28dea2eeddcb5aa7b2e","Box-gltf","Box","gltf","load","small/core","small","standard","100","core-only","","53","1053","2","4964.9","3546","0","0","","ok","42872832"
"nlohmann-2.0.0","dc9c9f78dc33b9df5201e28dea2eeddcb5aa7b2e","SheenTestGrid-glb","SheenTestGrid","glb","export","medium/material-grid","medium","standard","100","typed-only","KHR_materials_sheen","53","1053","2","12806.9","1841064","1840956","1","58DF7C6B0B90247A98150CEC79886F355A1FA57CD474C016F6488639F3DA4143","ok","42872832"
"nlohmann-2.0.0","dc9c9f78dc33b9df5201e28dea2eeddcb5aa7b2e","Avocado-glb","Avocado","glb","roundtrip","medium/texture-heavy","medium","standard","100","core-only","","53","1053","2","83825.5","8110040","8110104","1","C813BA5B22D1EAAA78AECE97500EB82FD483EF1AFC4C3B5494F0C45F40C6B307","ok","42872832"
"nlohmann-2.0.0","dc9c9f78dc33b9df5201e28dea2eeddcb5aa7b2e","SimpleInstancing-glb","SimpleInstancing","glb","export","small/scene-instancing","small","standard","100","typed-only","EXT_mesh_gpu_instancing","53","1053","2","675.1","7356","7288","1","C0FBAFA443EAB474B2979F727901BDEB551A061458695683607C4C252695EC5B","ok","42872832"
"nlohmann-2.0.0","dc9c9f78dc33b9df5201e28dea2eeddcb5aa7b2e","TextureTransformMultiTest-glb","TextureTransformMultiTest","glb","roundtrip","medium/material-grid","medium","standard","100","typed-only","KHR_materials_clearcoat;KHR_materials_unlit;KHR_texture_transform","53","1053","2","13090.7","388264","387988","1","46A349FD2C818CDE428794C1FBB1B94057F44AB92EB11F758B4F11DCEB72EB1B","ok","42872832"
"nlohmann-2.0.0","dc9c9f78dc33b9df5201e28dea2eeddcb5aa7b2e","SpecularTest-glb","SpecularTest","glb","export","small/material-grid","small","standard","100","typed-only","KHR_materials_specular","53","1053","2","2623.4","223376","224024","1","FD18D6C208FA96D1E8CEC2150441A59024D7EAE161F613C9D37CC67E9E0C9E52","ok","42872832"
"nlohmann-2.0.0","dc9c9f78dc33b9df5201e28dea2eeddcb5aa7b2e","Box-gltf","Box","gltf","roundtrip","small/core","small","standard","100","core-only","","53","1053","2","6062.1","3546","1618","2","3C980C11AF22743E70D6A34755F3856A488C494AF170A9B64090B03052649936","ok","42872832"
"nlohmann-2.0.0","dc9c9f78dc33b9df5201e28dea2eeddcb5aa7b2e","Avocado-gltf","Avocado","gltf","load","medium/texture-heavy","medium","standard","100","core-only","","53","1053","2","18763.8","8110895","0","0","","ok","42872832"
"nlohmann-2.0.0","dc9c9f78dc33b9df5201e28dea2eeddcb5aa7b2e","IridescenceSuzanne-glb","IridescenceSuzanne","glb","roundtrip","medium/material-scene","medium","standard","100","mixed-typed-raw","KHR_lights_punctual;KHR_materials_ior;KHR_materials_iridescence;KHR_materials_transmission;KHR_materials_volume","53","1053","2","10076.5","507608","507344","1","36E4BFE050C5F21C8B7038DD8BC44192896D18A0655C3F566AFAEF3722A52850","ok","42872832"
"nlohmann-2.0.0","dc9c9f78dc33b9df5201e28dea2eeddcb5aa7b2e","MaterialsVariantsShoe-glb","MaterialsVariantsShoe","glb","load","medium/material-texture","medium","standard","100","raw-only","KHR_materials_variants","53","1053","2","21879.1","7833592","0","0","","ok","42872832"
"nlohmann-2.0.0","dc9c9f78dc33b9df5201e28dea2eeddcb5aa7b2e","Box-glb","Box","glb","roundtrip","small/core","small","standard","100","core-only","","53","1053","2","5674.2","1664","1632","1","92E24B450EDF96029BFD157879B2E8D534DF9399E42C1E65980324EF585CF4C1","ok","42872832"
"nlohmann-2.0.0","dc9c9f78dc33b9df5201e28dea2eeddcb5aa7b2e","TextureTransformMultiTest-glb","TextureTransformMultiTest","glb","load","medium/material-grid","medium","standard","100","typed-only","KHR_materials_clearcoat;KHR_materials_unlit;KHR_texture_transform","53","1053","2","8773.7","388264","0","0","","ok","42872832"
"nlohmann-2.0.0","dc9c9f78dc33b9df5201e28dea2eeddcb5aa7b2e","XmpMetadataRoundedCube-glb","XmpMetadataRoundedCube","glb","load","small/metadata","small","standard","100","raw-only","KHR_xmp_json_ld","53","1053","2","6070.5","105936","0","0","","ok","42872832"
"nlohmann-2.0.0","dc9c9f78dc33b9df5201e28dea2eeddcb5aa7b2e","SpecularTest-glb","SpecularTest","glb","load","small/material-grid","small","standard","100","typed-only","KHR_materials_specular","53","1053","2","7115.9","223376","0","0","","ok","42872832"
"nlohmann-2.0.0","dc9c9f78dc33b9df5201e28dea2eeddcb5aa7b2e","EmissiveStrengthTest-glb","EmissiveStrengthTest","glb","load","small/material-grid","small","standard","100","raw-only","KHR_materials_emissive_strength","53","1053","2","5966.6","10668","0","0","","ok","42872832"
"nlohmann-2.0.0","dc9c9f78dc33b9df5201e28dea2eeddcb5aa7b2e","Avocado-glb","Avocado","glb","export","medium/texture-heavy","medium","standard","100","core-only","","53","1053","2","46363.4","8110040","8110104","1","C813BA5B22D1EAAA78AECE97500EB82FD483EF1AFC4C3B5494F0C45F40C6B307","ok","42872832"
"nlohmann-2.0.0","dc9c9f78dc33b9df5201e28dea2eeddcb5aa7b2e","MaterialsVariantsShoe-glb","MaterialsVariantsShoe","glb","export","medium/material-texture","medium","standard","100","raw-only","KHR_materials_variants","53","1053","2","45461.6","7833592","7832868","1","623AEF35C7E81C18DC59867D5851F231F622129E7F5D9835A7301D4536D405C6","ok","42872832"
"nlohmann-2.0.0","dc9c9f78dc33b9df5201e28dea2eeddcb5aa7b2e","IridescenceSuzanne-glb","IridescenceSuzanne","glb","load","medium/material-scene","medium","standard","100","mixed-typed-raw","KHR_lights_punctual;KHR_materials_ior;KHR_materials_iridescence;KHR_materials_transmission;KHR_materials_volume","53","1053","2","6463.1","507608","0","0","","ok","42872832"
"nlohmann-2.0.0","dc9c9f78dc33b9df5201e28dea2eeddcb5aa7b2e","MorphStressTest-glb","MorphStressTest","glb","load","medium/geometry-animation","medium","standard","100","core-only","","53","1053","2","6929.9","575900","0","0","","ok","42872832"
"nlohmann-2.0.0","dc9c9f78dc33b9df5201e28dea2eeddcb5aa7b2e","XmpMetadataRoundedCube-glb","XmpMetadataRoundedCube","glb","roundtrip","small/metadata","small","standard","100","raw-only","KHR_xmp_json_ld","53","1053","2","6480.1","105936","105908","1","A1E73A37B2ECF1DAB7BB03187B554F74A31ECA9EE10A9B75908743150B5C7086","ok","42872832"
"nlohmann-2.0.0","dc9c9f78dc33b9df5201e28dea2eeddcb5aa7b2e","SpecularTest-glb","SpecularTest","glb","roundtrip","small/material-grid","small","standard","100","typed-only","KHR_materials_specular","53","1053","2","10170.7","223376","224024","1","FD18D6C208FA96D1E8CEC2150441A59024D7EAE161F613C9D37CC67E9E0C9E52","ok","42872832"
"nlohmann-2.0.0","dc9c9f78dc33b9df5201e28dea2eeddcb5aa7b2e","Box-gltf","Box","gltf","export","small/core","small","standard","100","core-only","","53","1053","2","1050.2","3546","1618","2","3C980C11AF22743E70D6A34755F3856A488C494AF170A9B64090B03052649936","ok","42872832"
"nlohmann-2.0.0","dc9c9f78dc33b9df5201e28dea2eeddcb5aa7b2e","SheenTestGrid-glb","SheenTestGrid","glb","load","medium/material-grid","medium","standard","100","typed-only","KHR_materials_sheen","53","1053","2","13702.7","1841064","0","0","","ok","42872832"
"nlohmann-2.0.0","dc9c9f78dc33b9df5201e28dea2eeddcb5aa7b2e","Box-glb","Box","glb","export","small/core","small","standard","100","core-only","","53","1053","2","839.6","1664","1632","1","92E24B450EDF96029BFD157879B2E8D534DF9399E42C1E65980324EF585CF4C1","ok","42872832"
"nlohmann-2.0.0","dc9c9f78dc33b9df5201e28dea2eeddcb5aa7b2e","Avocado-glb","Avocado","glb","load","medium/texture-heavy","medium","standard","100","core-only","","53","1053","2","24026.4","8110040","0","0","","ok","42872832"
"nlohmann-2.0.0","dc9c9f78dc33b9df5201e28dea2eeddcb5aa7b2e","MorphStressTest-glb","MorphStressTest","glb","export","medium/geometry-animation","medium","standard","100","core-only","","53","1053","2","4640.7","575900","576088","1","CDA1351EF0C8C769370AC8A8864AA69ED8954A545B4C2DEC8E93582523D8B9AE","ok","42872832"
"nlohmann-2.0.0","dc9c9f78dc33b9df5201e28dea2eeddcb5aa7b2e","IridescenceSuzanne-glb","IridescenceSuzanne","glb","export","medium/material-scene","medium","standard","100","mixed-typed-raw","KHR_lights_punctual;KHR_materials_ior;KHR_materials_iridescence;KHR_materials_transmission;KHR_materials_volume","53","1053","2","3978.1","507608","507344","1","36E4BFE050C5F21C8B7038DD8BC44192896D18A0655C3F566AFAEF3722A52850","ok","42872832"
"nlohmann-2.0.0","dc9c9f78dc33b9df5201e28dea2eeddcb5aa7b2e","MorphStressTest-glb","MorphStressTest","glb","roundtrip","medium/geometry-animation","medium","standard","100","core-only","","53","1053","2","12225.6","575900","576088","1","CDA1351EF0C8C769370AC8A8864AA69ED8954A545B4C2DEC8E93582523D8B9AE","ok","42872832"
"nlohmann-2.0.0","dc9c9f78dc33b9df5201e28dea2eeddcb5aa7b2e","SimpleInstancing-glb","SimpleInstancing","glb","roundtrip","small/scene-instancing","small","standard","100","typed-only","EXT_mesh_gpu_instancing","53","1053","2","7956.6","7356","7288","1","C0FBAFA443EAB474B2979F727901BDEB551A061458695683607C4C252695EC5B","ok","42872832"
"nlohmann-2.0.0","dc9c9f78dc33b9df5201e28dea2eeddcb5aa7b2e","SheenTestGrid-glb","SheenTestGrid","glb","roundtrip","medium/material-grid","medium","standard","100","typed-only","KHR_materials_sheen","53","1053","2","28700","1841064","1840956","1","58DF7C6B0B90247A98150CEC79886F355A1FA57CD474C016F6488639F3DA4143","ok","42872832"
"nlohmann-2.0.0","dc9c9f78dc33b9df5201e28dea2eeddcb5aa7b2e","XmpMetadataRoundedCube-glb","XmpMetadataRoundedCube","glb","roundtrip","small/metadata","small","standard","100","raw-only","KHR_xmp_json_ld","54","1054","1","7672.8","105936","105908","1","A1E73A37B2ECF1DAB7BB03187B554F74A31ECA9EE10A9B75908743150B5C7086","ok","42762240"
"nlohmann-2.0.0","dc9c9f78dc33b9df5201e28dea2eeddcb5aa7b2e","MaterialsVariantsShoe-glb","MaterialsVariantsShoe","glb","load","medium/material-texture","medium","standard","100","raw-only","KHR_materials_variants","54","1054","1","22723.4","7833592","0","0","","ok","42762240"
"nlohmann-2.0.0","dc9c9f78dc33b9df5201e28dea2eeddcb5aa7b2e","Box-glb","Box","glb","export","small/core","small","standard","100","core-only","","54","1054","1","742.1","1664","1632","1","92E24B450EDF96029BFD157879B2E8D534DF9399E42C1E65980324EF585CF4C1","ok","42762240"
"nlohmann-2.0.0","dc9c9f78dc33b9df5201e28dea2eeddcb5aa7b2e","IridescenceSuzanne-glb","IridescenceSuzanne","glb","export","medium/material-scene","medium","standard","100","mixed-typed-raw","KHR_lights_punctual;KHR_materials_ior;KHR_materials_iridescence;KHR_materials_transmission;KHR_materials_volume","54","1054","1","3747","507608","507344","1","36E4BFE050C5F21C8B7038DD8BC44192896D18A0655C3F566AFAEF3722A52850","ok","42762240"
"nlohmann-2.0.0","dc9c9f78dc33b9df5201e28dea2eeddcb5aa7b2e","MorphStressTest-glb","MorphStressTest","glb","load","medium/geometry-animation","medium","standard","100","core-only","","54","1054","1","6934.3","575900","0","0","","ok","42762240"
"nlohmann-2.0.0","dc9c9f78dc33b9df5201e28dea2eeddcb5aa7b2e","SimpleInstancing-glb","SimpleInstancing","glb","export","small/scene-instancing","small","standard","100","typed-only","EXT_mesh_gpu_instancing","54","1054","1","750.9","7356","7288","1","C0FBAFA443EAB474B2979F727901BDEB551A061458695683607C4C252695EC5B","ok","42762240"
"nlohmann-2.0.0","dc9c9f78dc33b9df5201e28dea2eeddcb5aa7b2e","SheenTestGrid-glb","SheenTestGrid","glb","export","medium/material-grid","medium","standard","100","typed-only","KHR_materials_sheen","54","1054","1","13453.4","1841064","1840956","1","58DF7C6B0B90247A98150CEC79886F355A1FA57CD474C016F6488639F3DA4143","ok","42762240"
"nlohmann-2.0.0","dc9c9f78dc33b9df5201e28dea2eeddcb5aa7b2e","MaterialsVariantsShoe-glb","MaterialsVariantsShoe","glb","export","medium/material-texture","medium","standard","100","raw-only","KHR_materials_variants","54","1054","1","45976.6","7833592","7832868","1","623AEF35C7E81C18DC59867D5851F231F622129E7F5D9835A7301D4536D405C6","ok","42762240"
"nlohmann-2.0.0","dc9c9f78dc33b9df5201e28dea2eeddcb5aa7b2e","Avocado-gltf","Avocado","gltf","export","medium/texture-heavy","medium","standard","100","core-only","","54","1054","1","5217.1","8110895","8109904","5","577BE81BE38882B7629C0391DDA4BFB51ACEB236413AB39AE26F9467ED82C14A","ok","42762240"
"nlohmann-2.0.0","dc9c9f78dc33b9df5201e28dea2eeddcb5aa7b2e","Box-glb","Box","glb","load","small/core","small","standard","100","core-only","","54","1054","1","5775.3","1664","0","0","","ok","42762240"
"nlohmann-2.0.0","dc9c9f78dc33b9df5201e28dea2eeddcb5aa7b2e","MorphStressTest-glb","MorphStressTest","glb","export","medium/geometry-animation","medium","standard","100","core-only","","54","1054","1","7184.6","575900","576088","1","CDA1351EF0C8C769370AC8A8864AA69ED8954A545B4C2DEC8E93582523D8B9AE","ok","42762240"
"nlohmann-2.0.0","dc9c9f78dc33b9df5201e28dea2eeddcb5aa7b2e","SpecularTest-glb","SpecularTest","glb","load","small/material-grid","small","standard","100","typed-only","KHR_materials_specular","54","1054","1","8905.6","223376","0","0","","ok","42762240"
"nlohmann-2.0.0","dc9c9f78dc33b9df5201e28dea2eeddcb5aa7b2e","EmissiveStrengthTest-glb","EmissiveStrengthTest","glb","export","small/material-grid","small","standard","100","raw-only","KHR_materials_emissive_strength","54","1054","1","1508.5","10668","10908","1","B832BEC9D3292D156C31D976432E8001C96700F931B91890F51D0901D6E072B6","ok","42762240"
"nlohmann-2.0.0","dc9c9f78dc33b9df5201e28dea2eeddcb5aa7b2e","Box-gltf","Box","gltf","roundtrip","small/core","small","standard","100","core-only","","54","1054","1","7694.6","3546","1618","2","3C980C11AF22743E70D6A34755F3856A488C494AF170A9B64090B03052649936","ok","42762240"
"nlohmann-2.0.0","dc9c9f78dc33b9df5201e28dea2eeddcb5aa7b2e","IridescenceSuzanne-glb","IridescenceSuzanne","glb","load","medium/material-scene","medium","standard","100","mixed-typed-raw","KHR_lights_punctual;KHR_materials_ior;KHR_materials_iridescence;KHR_materials_transmission;KHR_materials_volume","54","1054","1","10014.4","507608","0","0","","ok","42762240"
"nlohmann-2.0.0","dc9c9f78dc33b9df5201e28dea2eeddcb5aa7b2e","EmissiveStrengthTest-glb","EmissiveStrengthTest","glb","load","small/material-grid","small","standard","100","raw-only","KHR_materials_emissive_strength","54","1054","1","9009.7","10668","0","0","","ok","42762240"
"nlohmann-2.0.0","dc9c9f78dc33b9df5201e28dea2eeddcb5aa7b2e","XmpMetadataRoundedCube-glb","XmpMetadataRoundedCube","glb","export","small/metadata","small","standard","100","raw-only","KHR_xmp_json_ld","54","1054","1","5274.2","105936","105908","1","A1E73A37B2ECF1DAB7BB03187B554F74A31ECA9EE10A9B75908743150B5C7086","ok","42762240"
"nlohmann-2.0.0","dc9c9f78dc33b9df5201e28dea2eeddcb5aa7b2e","SpecularTest-glb","SpecularTest","glb","export","small/material-grid","small","standard","100","typed-only","KHR_materials_specular","54","1054","1","3273","223376","224024","1","FD18D6C208FA96D1E8CEC2150441A59024D7EAE161F613C9D37CC67E9E0C9E52","ok","42762240"
"nlohmann-2.0.0","dc9c9f78dc33b9df5201e28dea2eeddcb5aa7b2e","Box-glb","Box","glb","roundtrip","small/core","small","standard","100","core-only","","54","1054","1","91379.4","1664","1632","1","92E24B450EDF96029BFD157879B2E8D534DF9399E42C1E65980324EF585CF4C1","ok","42762240"
"nlohmann-2.0.0","dc9c9f78dc33b9df5201e28dea2eeddcb5aa7b2e","SimpleInstancing-glb","SimpleInstancing","glb","roundtrip","small/scene-instancing","small","standard","100","typed-only","EXT_mesh_gpu_instancing","54","1054","1","5868.9","7356","7288","1","C0FBAFA443EAB474B2979F727901BDEB551A061458695683607C4C252695EC5B","ok","42762240"
"nlohmann-2.0.0","dc9c9f78dc33b9df5201e28dea2eeddcb5aa7b2e","MaterialsVariantsShoe-glb","MaterialsVariantsShoe","glb","roundtrip","medium/material-texture","medium","standard","100","raw-only","KHR_materials_variants","54","1054","1","72145","7833592","7832868","1","623AEF35C7E81C18DC59867D5851F231F622129E7F5D9835A7301D4536D405C6","ok","42762240"
"nlohmann-2.0.0","dc9c9f78dc33b9df5201e28dea2eeddcb5aa7b2e","SpecularTest-glb","SpecularTest","glb","roundtrip","small/material-grid","small","standard","100","typed-only","KHR_materials_specular","54","1054","1","9680.2","223376","224024","1","FD18D6C208FA96D1E8CEC2150441A59024D7EAE161F613C9D37CC67E9E0C9E52","ok","42762240"
"nlohmann-2.0.0","dc9c9f78dc33b9df5201e28dea2eeddcb5aa7b2e","IridescenceSuzanne-glb","IridescenceSuzanne","glb","roundtrip","medium/material-scene","medium","standard","100","mixed-typed-raw","KHR_lights_punctual;KHR_materials_ior;KHR_materials_iridescence;KHR_materials_transmission;KHR_materials_volume","54","1054","1","10171.3","507608","507344","1","36E4BFE050C5F21C8B7038DD8BC44192896D18A0655C3F566AFAEF3722A52850","ok","42762240"
"nlohmann-2.0.0","dc9c9f78dc33b9df5201e28dea2eeddcb5aa7b2e","Box-gltf","Box","gltf","export","small/core","small","standard","100","core-only","","54","1054","1","1020.6","3546","1618","2","3C980C11AF22743E70D6A34755F3856A488C494AF170A9B64090B03052649936","ok","42762240"
"nlohmann-2.0.0","dc9c9f78dc33b9df5201e28dea2eeddcb5aa7b2e","MorphStressTest-glb","MorphStressTest","glb","roundtrip","medium/geometry-animation","medium","standard","100","core-only","","54","1054","1","12160.9","575900","576088","1","CDA1351EF0C8C769370AC8A8864AA69ED8954A545B4C2DEC8E93582523D8B9AE","ok","42762240"
"nlohmann-2.0.0","dc9c9f78dc33b9df5201e28dea2eeddcb5aa7b2e","Avocado-glb","Avocado","glb","export","medium/texture-heavy","medium","standard","100","core-only","","54","1054","1","49036","8110040","8110104","1","C813BA5B22D1EAAA78AECE97500EB82FD483EF1AFC4C3B5494F0C45F40C6B307","ok","42762240"
"nlohmann-2.0.0","dc9c9f78dc33b9df5201e28dea2eeddcb5aa7b2e","Avocado-glb","Avocado","glb","roundtrip","medium/texture-heavy","medium","standard","100","core-only","","54","1054","1","72455.6","8110040","8110104","1","C813BA5B22D1EAAA78AECE97500EB82FD483EF1AFC4C3B5494F0C45F40C6B307","ok","42762240"
"nlohmann-2.0.0","dc9c9f78dc33b9df5201e28dea2eeddcb5aa7b2e","TextureTransformMultiTest-glb","TextureTransformMultiTest","glb","load","medium/material-grid","medium","standard","100","typed-only","KHR_materials_clearcoat;KHR_materials_unlit;KHR_texture_transform","54","1054","1","8903","388264","0","0","","ok","42762240"
"nlohmann-2.0.0","dc9c9f78dc33b9df5201e28dea2eeddcb5aa7b2e","Avocado-glb","Avocado","glb","load","medium/texture-heavy","medium","standard","100","core-only","","54","1054","1","23131.2","8110040","0","0","","ok","42762240"
"nlohmann-2.0.0","dc9c9f78dc33b9df5201e28dea2eeddcb5aa7b2e","TextureTransformMultiTest-glb","TextureTransformMultiTest","glb","roundtrip","medium/material-grid","medium","standard","100","typed-only","KHR_materials_clearcoat;KHR_materials_unlit;KHR_texture_transform","54","1054","1","13061.5","388264","387988","1","46A349FD2C818CDE428794C1FBB1B94057F44AB92EB11F758B4F11DCEB72EB1B","ok","42762240"
"nlohmann-2.0.0","dc9c9f78dc33b9df5201e28dea2eeddcb5aa7b2e","Avocado-gltf","Avocado","gltf","roundtrip","medium/texture-heavy","medium","standard","100","core-only","","54","1054","1","24484.9","8110895","8109904","5","577BE81BE38882B7629C0391DDA4BFB51ACEB236413AB39AE26F9467ED82C14A","ok","42762240"
"nlohmann-2.0.0","dc9c9f78dc33b9df5201e28dea2eeddcb5aa7b2e","SheenTestGrid-glb","SheenTestGrid","glb","load","medium/material-grid","medium","standard","100","typed-only","KHR_materials_sheen","54","1054","1","10624.1","1841064","0","0","","ok","42762240"
"nlohmann-2.0.0","dc9c9f78dc33b9df5201e28dea2eeddcb5aa7b2e","SimpleInstancing-glb","SimpleInstancing","glb","load","small/scene-instancing","small","standard","100","typed-only","EXT_mesh_gpu_instancing","54","1054","1","5454.5","7356","0","0","","ok","42762240"
"nlohmann-2.0.0","dc9c9f78dc33b9df5201e28dea2eeddcb5aa7b2e","SheenTestGrid-glb","SheenTestGrid","glb","roundtrip","medium/material-grid","medium","standard","100","typed-only","KHR_materials_sheen","54","1054","1","23916.1","1841064","1840956","1","58DF7C6B0B90247A98150CEC79886F355A1FA57CD474C016F6488639F3DA4143","ok","42762240"
"nlohmann-2.0.0","dc9c9f78dc33b9df5201e28dea2eeddcb5aa7b2e","XmpMetadataRoundedCube-glb","XmpMetadataRoundedCube","glb","load","small/metadata","small","standard","100","raw-only","KHR_xmp_json_ld","54","1054","1","5834.3","105936","0","0","","ok","42762240"
"nlohmann-2.0.0","dc9c9f78dc33b9df5201e28dea2eeddcb5aa7b2e","Avocado-gltf","Avocado","gltf","load","medium/texture-heavy","medium","standard","100","core-only","","54","1054","1","21483.2","8110895","0","0","","ok","42762240"
"nlohmann-2.0.0","dc9c9f78dc33b9df5201e28dea2eeddcb5aa7b2e","Box-gltf","Box","gltf","load","small/core","small","standard","100","core-only","","54","1054","1","5036.6","3546","0","0","","ok","42762240"
"nlohmann-2.0.0","dc9c9f78dc33b9df5201e28dea2eeddcb5aa7b2e","EmissiveStrengthTest-glb","EmissiveStrengthTest","glb","roundtrip","small/material-grid","small","standard","100","raw-only","KHR_materials_emissive_strength","54","1054","1","6614.4","10668","10908","1","B832BEC9D3292D156C31D976432E8001C96700F931B91890F51D0901D6E072B6","ok","42762240"
"nlohmann-2.0.0","dc9c9f78dc33b9df5201e28dea2eeddcb5aa7b2e","TextureTransformMultiTest-glb","TextureTransformMultiTest","glb","export","medium/material-grid","medium","standard","100","typed-only","KHR_materials_clearcoat;KHR_materials_unlit;KHR_texture_transform","54","1054","1","4110.3","388264","387988","1","46A349FD2C818CDE428794C1FBB1B94057F44AB92EB11F758B4F11DCEB72EB1B","ok","42762240"
"nlohmann-2.0.0","dc9c9f78dc33b9df5201e28dea2eeddcb5aa7b2e","Box-glb","Box","glb","roundtrip","small/core","small","standard","100","core-only","","55","1055","2","7256.2","1664","1632","1","92E24B450EDF96029BFD157879B2E8D534DF9399E42C1E65980324EF585CF4C1","ok","42770432"
"nlohmann-2.0.0","dc9c9f78dc33b9df5201e28dea2eeddcb5aa7b2e","EmissiveStrengthTest-glb","EmissiveStrengthTest","glb","load","small/material-grid","small","standard","100","raw-only","KHR_materials_emissive_strength","55","1055","2","5947.5","10668","0","0","","ok","42770432"
"nlohmann-2.0.0","dc9c9f78dc33b9df5201e28dea2eeddcb5aa7b2e","Avocado-glb","Avocado","glb","load","medium/texture-heavy","medium","standard","100","core-only","","55","1055","2","23336.7","8110040","0","0","","ok","42770432"
"nlohmann-2.0.0","dc9c9f78dc33b9df5201e28dea2eeddcb5aa7b2e","Avocado-glb","Avocado","glb","roundtrip","medium/texture-heavy","medium","standard","100","core-only","","55","1055","2","71493.4","8110040","8110104","1","C813BA5B22D1EAAA78AECE97500EB82FD483EF1AFC4C3B5494F0C45F40C6B307","ok","42770432"
"nlohmann-2.0.0","dc9c9f78dc33b9df5201e28dea2eeddcb5aa7b2e","Box-glb","Box","glb","export","small/core","small","standard","100","core-only","","55","1055","2","674.7","1664","1632","1","92E24B450EDF96029BFD157879B2E8D534DF9399E42C1E65980324EF585CF4C1","ok","42770432"
"nlohmann-2.0.0","dc9c9f78dc33b9df5201e28dea2eeddcb5aa7b2e","IridescenceSuzanne-glb","IridescenceSuzanne","glb","roundtrip","medium/material-scene","medium","standard","100","mixed-typed-raw","KHR_lights_punctual;KHR_materials_ior;KHR_materials_iridescence;KHR_materials_transmission;KHR_materials_volume","55","1055","2","10677.7","507608","507344","1","36E4BFE050C5F21C8B7038DD8BC44192896D18A0655C3F566AFAEF3722A52850","ok","42770432"
"nlohmann-2.0.0","dc9c9f78dc33b9df5201e28dea2eeddcb5aa7b2e","IridescenceSuzanne-glb","IridescenceSuzanne","glb","load","medium/material-scene","medium","standard","100","mixed-typed-raw","KHR_lights_punctual;KHR_materials_ior;KHR_materials_iridescence;KHR_materials_transmission;KHR_materials_volume","55","1055","2","6246.4","507608","0","0","","ok","42770432"
"nlohmann-2.0.0","dc9c9f78dc33b9df5201e28dea2eeddcb5aa7b2e","SheenTestGrid-glb","SheenTestGrid","glb","roundtrip","medium/material-grid","medium","standard","100","typed-only","KHR_materials_sheen","55","1055","2","23680.3","1841064","1840956","1","58DF7C6B0B90247A98150CEC79886F355A1FA57CD474C016F6488639F3DA4143","ok","42770432"
"nlohmann-2.0.0","dc9c9f78dc33b9df5201e28dea2eeddcb5aa7b2e","SheenTestGrid-glb","SheenTestGrid","glb","export","medium/material-grid","medium","standard","100","typed-only","KHR_materials_sheen","55","1055","2","12615.2","1841064","1840956","1","58DF7C6B0B90247A98150CEC79886F355A1FA57CD474C016F6488639F3DA4143","ok","42770432"
"nlohmann-2.0.0","dc9c9f78dc33b9df5201e28dea2eeddcb5aa7b2e","Avocado-gltf","Avocado","gltf","export","medium/texture-heavy","medium","standard","100","core-only","","55","1055","2","4870.1","8110895","8109904","5","577BE81BE38882B7629C0391DDA4BFB51ACEB236413AB39AE26F9467ED82C14A","ok","42770432"
"nlohmann-2.0.0","dc9c9f78dc33b9df5201e28dea2eeddcb5aa7b2e","Box-gltf","Box","gltf","export","small/core","small","standard","100","core-only","","55","1055","2","1201.8","3546","1618","2","3C980C11AF22743E70D6A34755F3856A488C494AF170A9B64090B03052649936","ok","42770432"
"nlohmann-2.0.0","dc9c9f78dc33b9df5201e28dea2eeddcb5aa7b2e","Box-gltf","Box","gltf","roundtrip","small/core","small","standard","100","core-only","","55","1055","2","12090","3546","1618","2","3C980C11AF22743E70D6A34755F3856A488C494AF170A9B64090B03052649936","ok","42770432"
"nlohmann-2.0.0","dc9c9f78dc33b9df5201e28dea2eeddcb5aa7b2e","EmissiveStrengthTest-glb","EmissiveStrengthTest","glb","export","small/material-grid","small","standard","100","raw-only","KHR_materials_emissive_strength","55","1055","2","968.7","10668","10908","1","B832BEC9D3292D156C31D976432E8001C96700F931B91890F51D0901D6E072B6","ok","42770432"
